gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
ACUCMD_RS15015,,3134879,-,ACUCMD_RS15020,,3134881,-,2,Muy cercano (< 50 pb),True
ACUCMD_RS15020,,3135769,-,ACUCMD_RS15025,,3136073,-,304,Normal (200-500 pb),True
ACUCMD_RS15025,,3136619,-,ACUCMD_RS15030,,3136615,-,-4,Solapado,True
ACUCMD_RS15030,,3136885,-,ACUCMD_RS15035,,3136905,-,20,Muy cercano (< 50 pb),True
ACUCMD_RS15035,,3137298,-,ACUCMD_RS15040,,3137294,-,-4,Solapado,True
ACUCMD_RS15040,,3137510,-,ACUCMD_RS15045,,3137556,+,46,Muy cercano (< 50 pb),False
ACUCMD_RS15045,,3138306,+,ACUCMD_RS15050,ugpC,3138384,-,78,Cercano (50-100 pb),False
ACUCMD_RS15050,ugpC,3139467,-,ACUCMD_RS15055,ugpB,3139459,-,-8,Solapado,True
ACUCMD_RS15055,ugpB,3140770,-,ACUCMD_RS15060,ugpE,3140772,-,2,Muy cercano (< 50 pb),True
ACUCMD_RS15060,ugpE,3141600,-,ACUCMD_RS15065,ugpA,3141596,-,-4,Solapado,True
ACUCMD_RS15065,ugpA,3142508,-,ACUCMD_RS15070,dinF,3142594,-,86,Cercano (50-100 pb),True
ACUCMD_RS15070,dinF,3143914,-,ACUCMD_RS15075,nrnA,3143920,-,6,Muy cercano (< 50 pb),True
ACUCMD_RS15075,nrnA,3144931,-,ACUCMD_RS15080,rbfA,3144905,-,-26,Solapado,True
ACUCMD_RS15080,rbfA,3145457,-,ACUCMD_RS15085,infB,3145456,-,-1,Solapado,True
ACUCMD_RS15085,infB,3148159,-,ACUCMD_RS15090,,3148244,-,85,Cercano (50-100 pb),True
ACUCMD_RS15090,,3148622,-,ACUCMD_RS15095,nusA,3148670,-,48,Muy cercano (< 50 pb),True
ACUCMD_RS15095,nusA,3149714,-,ACUCMD_RS15100,rimP,3149710,-,-4,Solapado,True
ACUCMD_RS15100,rimP,3150262,-,ACUCMD_RS15105,,3150456,+,194,Moderado (100-200 pb),False
ACUCMD_RS15105,,3151002,+,ACUCMD_RS15110,,3150998,+,-4,Solapado,True
ACUCMD_RS15110,,3151487,+,ACUCMD_RS15115,proS,3151487,-,0,Adyacente,False
ACUCMD_RS15115,proS,3153236,-,ACUCMD_RS15120,efpA,3153324,-,88,Cercano (50-100 pb),True
ACUCMD_RS15120,efpA,3154917,-,ACUCMD_RS15125,cobA,3154939,-,22,Muy cercano (< 50 pb),True
ACUCMD_RS15125,cobA,3156157,-,ACUCMD_RS15130,cobB,3156433,-,276,Normal (200-500 pb),True
ACUCMD_RS15130,cobB,3157808,-,ACUCMD_RS15135,cobO,3157807,-,-1,Solapado,True
ACUCMD_RS15135,cobO,3158431,-,ACUCMD_RS15140,,3158451,-,20,Muy cercano (< 50 pb),True
ACUCMD_RS15140,,3160341,-,ACUCMD_RS15145,,3160337,-,-4,Solapado,True
ACUCMD_RS15145,,3160808,-,ACUCMD_RS15150,mqo,3160866,-,58,Cercano (50-100 pb),True
ACUCMD_RS15150,mqo,3162348,-,ACUCMD_RS15155,,3162554,+,206,Normal (200-500 pb),False
ACUCMD_RS15155,,3164402,+,ACUCMD_RS15160,,3164438,+,36,Muy cercano (< 50 pb),True
ACUCMD_RS15160,,3165479,+,ACUCMD_RS15165,mtr,3165491,+,12,Muy cercano (< 50 pb),True
ACUCMD_RS15165,mtr,3166871,+,ACUCMD_RS15170,nicT,3166970,+,99,Cercano (50-100 pb),True
ACUCMD_RS15170,nicT,3168089,+,ACUCMD_RS15175,,3168154,+,65,Cercano (50-100 pb),True
ACUCMD_RS15175,,3168487,+,ACUCMD_RS15180,,3168498,+,11,Muy cercano (< 50 pb),True
ACUCMD_RS15180,,3168714,+,ACUCMD_RS15185,,3168869,-,155,Moderado (100-200 pb),False
ACUCMD_RS15185,,3169646,-,ACUCMD_RS15190,aldC,3169642,-,-4,Solapado,True
ACUCMD_RS15190,aldC,3171010,-,ACUCMD_RS15195,,3171006,-,-4,Solapado,True
ACUCMD_RS15195,,3171933,-,ACUCMD_RS15200,,3171913,-,-20,Solapado,True
ACUCMD_RS15200,,3173287,-,ACUCMD_RS15205,map,3173446,-,159,Moderado (100-200 pb),True
ACUCMD_RS15205,map,3174304,-,ACUCMD_RS15210,,3174345,-,41,Muy cercano (< 50 pb),True
ACUCMD_RS15210,,3174930,-,ACUCMD_RS15215,,3175032,+,102,Moderado (100-200 pb),False
ACUCMD_RS15215,,3175281,+,ACUCMD_RS15220,,3175277,+,-4,Solapado,True
ACUCMD_RS15220,,3175658,+,ACUCMD_RS15225,,3175739,-,81,Cercano (50-100 pb),False
ACUCMD_RS15225,,3177551,-,ACUCMD_RS15230,relF,3177822,+,271,Normal (200-500 pb),False
ACUCMD_RS15230,relF,3178104,+,ACUCMD_RS15235,relG,3178107,+,3,Muy cercano (< 50 pb),True
ACUCMD_RS15235,relG,3178371,+,ACUCMD_RS15240,,3178743,-,372,Normal (200-500 pb),False
ACUCMD_RS15240,,3179598,-,ACUCMD_RS15245,ispG,3179653,-,55,Cercano (50-100 pb),True
ACUCMD_RS15245,ispG,3180817,-,ACUCMD_RS15250,rip,3180833,-,16,Muy cercano (< 50 pb),True
ACUCMD_RS15250,rip,3182048,-,ACUCMD_RS15255,dxr,3182055,-,7,Muy cercano (< 50 pb),True
ACUCMD_RS15255,dxr,3183297,-,ACUCMD_RS15260,,3183423,+,126,Moderado (100-200 pb),False
ACUCMD_RS15260,,3183681,+,ACUCMD_RS15265,,3183667,+,-14,Solapado,True
ACUCMD_RS15265,,3184111,+,ACUCMD_RS15270,mpt83,3184190,+,79,Cercano (50-100 pb),True
ACUCMD_RS15270,mpt83,3184853,+,ACUCMD_RS15275,,3184948,+,95,Cercano (50-100 pb),True
ACUCMD_RS15275,,3185140,+,ACUCMD_RS15280,,3185471,+,331,Normal (200-500 pb),True
ACUCMD_RS15280,,3187220,+,ACUCMD_RS15285,,3187315,+,95,Cercano (50-100 pb),True
ACUCMD_RS15285,,3187897,+,ACUCMD_RS15290,,3187996,+,99,Cercano (50-100 pb),True
ACUCMD_RS15290,,3188263,+,ACUCMD_RS15295,,3188293,-,30,Muy cercano (< 50 pb),False
ACUCMD_RS15295,,3189157,-,ACUCMD_RS15300,,3189161,-,4,Muy cercano (< 50 pb),True
ACUCMD_RS15300,,3189683,-,ACUCMD_RS15305,rlmN,3189868,-,185,Moderado (100-200 pb),True
ACUCMD_RS15305,rlmN,3190963,-,ACUCMD_RS15310,cdsA,3190985,-,22,Muy cercano (< 50 pb),True
ACUCMD_RS15310,cdsA,3191906,-,ACUCMD_RS15315,frr,3191928,-,22,Muy cercano (< 50 pb),True
ACUCMD_RS15315,frr,3192486,-,ACUCMD_RS15320,,3192552,-,66,Cercano (50-100 pb),True
ACUCMD_RS15320,,3192626,-,ACUCMD_RS15325,pyrH,3192657,-,31,Muy cercano (< 50 pb),True
ACUCMD_RS15325,pyrH,3193443,-,ACUCMD_RS15330,,3193677,+,234,Normal (200-500 pb),False
ACUCMD_RS15330,,3194436,+,ACUCMD_RS15335,tnpB,3194450,-,14,Muy cercano (< 50 pb),False
ACUCMD_RS15335,tnpB,3195831,-,ACUCMD_RS15340,,3195830,-,-1,Solapado,True
ACUCMD_RS15340,,3196418,-,ACUCMD_RS15345,,3196716,+,298,Normal (200-500 pb),False
ACUCMD_RS15345,,3197136,+,ACUCMD_RS15350,amiC,3197149,-,13,Muy cercano (< 50 pb),False
ACUCMD_RS15350,amiC,3198571,-,ACUCMD_RS15355,tsf,3198577,-,6,Muy cercano (< 50 pb),True
ACUCMD_RS15355,tsf,3199393,-,ACUCMD_RS15360,rpsB,3199404,-,11,Muy cercano (< 50 pb),True
ACUCMD_RS15360,rpsB,3200268,-,ACUCMD_RS15365,,3200566,+,298,Normal (200-500 pb),False
ACUCMD_RS15365,,3200947,+,ACUCMD_RS15370,,3201079,-,132,Moderado (100-200 pb),False
ACUCMD_RS15370,,3202306,-,ACUCMD_RS15375,,3202705,+,399,Normal (200-500 pb),False
ACUCMD_RS15375,,3203683,+,ACUCMD_RS15380,xerC,3203679,-,-4,Solapado,False
ACUCMD_RS15380,xerC,3204576,-,ACUCMD_RS15385,viuB,3204666,-,90,Cercano (50-100 pb),True
ACUCMD_RS15385,viuB,3205518,-,ACUCMD_RS15390,dprA,3205550,-,32,Muy cercano (< 50 pb),True
ACUCMD_RS15390,dprA,3206720,-,ACUCMD_RS15395,,3206716,-,-4,Solapado,True
ACUCMD_RS15395,,3208228,-,ACUCMD_RS15400,,3208227,-,-1,Solapado,True
ACUCMD_RS15400,,3208614,-,ACUCMD_RS15405,fdhD,3208861,-,247,Normal (200-500 pb),True
ACUCMD_RS15405,fdhD,3209692,-,ACUCMD_RS15410,fdhF,3209691,-,-1,Solapado,True
ACUCMD_RS15410,fdhF,3212031,-,ACUCMD_RS15415,,3212088,-,57,Cercano (50-100 pb),True
ACUCMD_RS15415,,3212394,-,ACUCMD_RS15420,rnhB,3212447,-,53,Cercano (50-100 pb),True
ACUCMD_RS15420,rnhB,3213242,-,ACUCMD_RS15425,lepB,3213255,-,13,Muy cercano (< 50 pb),True
ACUCMD_RS15425,lepB,3214140,-,ACUCMD_RS15430,rplS,3214197,-,57,Cercano (50-100 pb),True
ACUCMD_RS15430,rplS,3214539,-,ACUCMD_RS15435,lppW,3214913,+,374,Normal (200-500 pb),False
ACUCMD_RS15435,lppW,3215858,+,ACUCMD_RS15440,trmD,3215949,-,91,Cercano (50-100 pb),False
ACUCMD_RS15440,trmD,3216642,-,ACUCMD_RS15445,rimM,3216645,-,3,Muy cercano (< 50 pb),True
ACUCMD_RS15445,rimM,3217176,-,ACUCMD_RS15450,,3217189,-,13,Muy cercano (< 50 pb),True
ACUCMD_RS15450,,3217432,-,ACUCMD_RS15455,rpsP,3217439,-,7,Muy cercano (< 50 pb),True
ACUCMD_RS15455,rpsP,3217928,-,ACUCMD_RS15460,,3218111,-,183,Moderado (100-200 pb),True
ACUCMD_RS15460,,3218531,-,ACUCMD_RS15465,dacB2,3218623,+,92,Cercano (50-100 pb),False
ACUCMD_RS15465,dacB2,3219499,+,ACUCMD_RS15470,,3219558,-,59,Cercano (50-100 pb),False
ACUCMD_RS15470,,3220146,-,ACUCMD_RS15475,,3220147,-,1,Muy cercano (< 50 pb),True
ACUCMD_RS15475,,3221983,-,ACUCMD_RS15480,pknI,3222051,-,68,Cercano (50-100 pb),True
ACUCMD_RS15480,pknI,3223809,-,ACUCMD_RS15485,,3223852,-,43,Muy cercano (< 50 pb),True
ACUCMD_RS15485,,3224965,-,ACUCMD_RS15490,ffh,3224992,-,27,Muy cercano (< 50 pb),True
ACUCMD_RS15490,ffh,3226570,-,ACUCMD_RS15495,,3226719,+,149,Moderado (100-200 pb),False
ACUCMD_RS15495,,3228528,+,ACUCMD_RS15500,glnD,3228538,-,10,Muy cercano (< 50 pb),False
ACUCMD_RS15500,glnD,3230965,-,ACUCMD_RS15505,glnB,3231022,-,57,Cercano (50-100 pb),True
ACUCMD_RS15505,glnB,3231361,-,ACUCMD_RS15510,amt,3231357,-,-4,Solapado,True
ACUCMD_RS15510,amt,3232791,-,ACUCMD_RS15515,ftsY,3233155,-,364,Normal (200-500 pb),True
ACUCMD_RS15515,ftsY,3234424,-,ACUCMD_RS15520,smc,3234473,-,49,Muy cercano (< 50 pb),True
ACUCMD_RS15520,smc,3238091,-,ACUCMD_RS15525,acyP,3238102,-,11,Muy cercano (< 50 pb),True
ACUCMD_RS15525,acyP,3238384,-,ACUCMD_RS15530,,3238370,-,-14,Solapado,True
ACUCMD_RS15530,,3238781,-,ACUCMD_RS15535,mutM,3238882,-,101,Moderado (100-200 pb),True
ACUCMD_RS15535,mutM,3239752,-,ACUCMD_RS15540,rnc,3240110,-,358,Normal (200-500 pb),True
ACUCMD_RS15540,rnc,3240833,-,ACUCMD_RS15545,,3240829,-,-4,Solapado,True
ACUCMD_RS15545,,3241417,-,ACUCMD_RS15550,sepIVA,3241503,-,86,Cercano (50-100 pb),True
ACUCMD_RS15550,sepIVA,3242241,-,ACUCMD_RS15555,tesA,3242479,+,238,Normal (200-500 pb),False
ACUCMD_RS15555,tesA,3243265,+,ACUCMD_RS15560,,3243251,+,-14,Solapado,True
ACUCMD_RS15560,,3243563,+,ACUCMD_RS15565,fadD26,3243978,+,415,Normal (200-500 pb),True
ACUCMD_RS15565,fadD26,3245730,+,ACUCMD_RS15570,ppsA,3245726,+,-4,Solapado,True
ACUCMD_RS15570,ppsA,3251357,+,ACUCMD_RS15575,ppsB,3251353,+,-4,Solapado,True
ACUCMD_RS15575,ppsB,3255970,+,ACUCMD_RS15580,ppsC,3255966,+,-4,Solapado,True
ACUCMD_RS15580,ppsC,3262533,+,ACUCMD_RS15585,ppsD,3262529,+,-4,Solapado,True
ACUCMD_RS15585,ppsD,3268013,+,ACUCMD_RS15590,ppsE,3268018,+,5,Muy cercano (< 50 pb),True
ACUCMD_RS15590,ppsE,3272485,+,ACUCMD_RS15595,drrA,3272495,+,10,Muy cercano (< 50 pb),True
ACUCMD_RS15595,drrA,3273491,+,ACUCMD_RS15600,drrB,3273487,+,-4,Solapado,True
ACUCMD_RS15600,drrB,3274357,+,ACUCMD_RS15605,drrC,3274353,+,-4,Solapado,True
ACUCMD_RS15605,drrC,3275184,+,ACUCMD_RS15610,,3275230,+,46,Muy cercano (< 50 pb),True
ACUCMD_RS15610,,3276499,+,ACUCMD_RS15615,mas,3276661,-,162,Moderado (100-200 pb),False
ACUCMD_RS15615,mas,3282997,-,ACUCMD_RS15620,fadD28,3283616,+,619,Grande (> 500 pb),False
ACUCMD_RS15620,fadD28,3285359,+,ACUCMD_RS15625,mmpL7,3285351,+,-8,Solapado,True
ACUCMD_RS15625,mmpL7,3288114,+,ACUCMD_RS15630,istA,3288745,+,631,Grande (> 500 pb),True
ACUCMD_RS15630,istA,3289987,+,ACUCMD_RS15635,istB,3289986,+,-1,Solapado,True
ACUCMD_RS15635,istB,3290788,+,ACUCMD_RS15640,lppX,3290905,-,117,Moderado (100-200 pb),False
ACUCMD_RS15640,lppX,3291607,-,ACUCMD_RS15645,,3291784,-,177,Moderado (100-200 pb),True
ACUCMD_RS15645,,3298101,-,ACUCMD_RS15650,,3298118,-,17,Muy cercano (< 50 pb),True
ACUCMD_RS15650,,3300236,-,ACUCMD_RS15655,,3300252,-,16,Muy cercano (< 50 pb),True
ACUCMD_RS15655,,3300852,-,ACUCMD_RS15660,fadD29,3300877,-,25,Muy cercano (< 50 pb),True
ACUCMD_RS15660,fadD29,3302626,-,ACUCMD_RS15665,,3303384,-,758,Grande (> 500 pb),True
ACUCMD_RS15665,,3304530,-,ACUCMD_RS15670,,3304722,+,192,Moderado (100-200 pb),False
ACUCMD_RS15670,,3305535,+,ACUCMD_RS15675,,3305560,+,25,Muy cercano (< 50 pb),True
ACUCMD_RS15675,,3306817,+,ACUCMD_RS15680,,3306947,-,130,Moderado (100-200 pb),False
ACUCMD_RS15680,,3307673,-,ACUCMD_RS15685,,3307861,-,188,Moderado (100-200 pb),True
ACUCMD_RS15685,,3308827,-,ACUCMD_RS15690,,3308949,+,122,Moderado (100-200 pb),False
ACUCMD_RS15690,,3309681,+,ACUCMD_RS15695,,3309751,+,70,Cercano (50-100 pb),True
ACUCMD_RS15695,,3310579,+,ACUCMD_RS15700,,3310726,-,147,Moderado (100-200 pb),False
ACUCMD_RS15700,,3310933,-,ACUCMD_RS15705,,3310995,-,62,Cercano (50-100 pb),True
ACUCMD_RS15705,,3312282,-,ACUCMD_RS15710,,3312382,-,100,Moderado (100-200 pb),True
ACUCMD_RS15710,,3313120,-,ACUCMD_RS15715,,3313234,-,114,Moderado (100-200 pb),True
ACUCMD_RS15715,,3313483,-,ACUCMD_RS15720,,3313483,+,0,Adyacente,False
ACUCMD_RS15720,,3313954,+,ACUCMD_RS15725,,3314054,-,100,Moderado (100-200 pb),False
ACUCMD_RS15725,,3315404,-,ACUCMD_RS15730,,3315517,+,113,Moderado (100-200 pb),False
ACUCMD_RS15730,,3316738,+,ACUCMD_RS15735,purU,3316810,+,72,Cercano (50-100 pb),True
ACUCMD_RS15735,purU,3317743,+,ACUCMD_RS15740,,3317928,+,185,Moderado (100-200 pb),True
ACUCMD_RS15740,,3318061,+,ACUCMD_RS15745,,3318382,+,321,Normal (200-500 pb),True
ACUCMD_RS15745,,3318568,+,ACUCMD_RS15750,coaD,3318611,-,43,Muy cercano (< 50 pb),False
ACUCMD_RS15750,coaD,3319097,-,ACUCMD_RS15755,rsmD,3319182,-,85,Cercano (50-100 pb),True
ACUCMD_RS15755,rsmD,3319749,-,ACUCMD_RS15760,,3319747,-,-2,Solapado,True
ACUCMD_RS15760,,3319850,-,ACUCMD_RS15765,pca,3319944,-,94,Cercano (50-100 pb),True
ACUCMD_RS15765,pca,3323328,-,ACUCMD_RS15770,,3323352,-,24,Muy cercano (< 50 pb),True
ACUCMD_RS15770,,3323985,-,ACUCMD_RS15775,,3323990,-,5,Muy cercano (< 50 pb),True
ACUCMD_RS15775,,3324758,-,ACUCMD_RS15780,lipN,3324854,-,96,Cercano (50-100 pb),True
ACUCMD_RS15780,lipN,3325985,-,ACUCMD_RS15785,,3326182,+,197,Moderado (100-200 pb),False
ACUCMD_RS15785,,3326376,+,ACUCMD_RS15790,,3326382,+,6,Muy cercano (< 50 pb),True
ACUCMD_RS15790,,3327231,+,ACUCMD_RS15795,,3327304,-,73,Cercano (50-100 pb),False
ACUCMD_RS15795,,3328018,-,ACUCMD_RS15800,recG,3328014,-,-4,Solapado,True
ACUCMD_RS15800,recG,3330228,-,ACUCMD_RS15805,,3330230,-,2,Muy cercano (< 50 pb),True
ACUCMD_RS15805,,3331892,-,ACUCMD_RS15810,rpmB,3332133,+,241,Normal (200-500 pb),False
ACUCMD_RS15810,rpmB,3332328,+,ACUCMD_RS15815,ung,3332350,-,22,Muy cercano (< 50 pb),False
ACUCMD_RS15815,ung,3333034,-,ACUCMD_RS15820,thiL,3333066,-,32,Muy cercano (< 50 pb),True
ACUCMD_RS15820,thiL,3334068,-,ACUCMD_RS15825,tnpB,3334064,-,-4,Solapado,True
ACUCMD_RS15825,tnpB,3335444,-,ACUCMD_RS15830,,3335443,-,-1,Solapado,True
ACUCMD_RS15830,,3336028,-,ACUCMD_RS15835,,3336239,+,211,Normal (200-500 pb),False
ACUCMD_RS15835,,3336785,+,ACUCMD_RS15840,ddlA,3337075,-,290,Normal (200-500 pb),False
ACUCMD_RS15840,ddlA,3338197,-,ACUCMD_RS15845,,3338274,-,77,Cercano (50-100 pb),True
ACUCMD_RS15845,,3339279,-,ACUCMD_RS15850,cofC,3339397,+,118,Moderado (100-200 pb),False
ACUCMD_RS15850,cofC,3340042,+,ACUCMD_RS15855,,3340133,+,91,Cercano (50-100 pb),True
ACUCMD_RS15855,,3342362,+,ACUCMD_RS15860,mutT1,3342444,+,82,Cercano (50-100 pb),True
ACUCMD_RS15860,mutT1,3343398,+,ACUCMD_RS15865,hupB,3343455,-,57,Cercano (50-100 pb),False
ACUCMD_RS15865,hupB,3344100,-,ACUCMD_RS15870,leuD,3344312,-,212,Normal (200-500 pb),True
ACUCMD_RS15870,leuD,3344909,-,ACUCMD_RS15875,leuC,3344933,-,24,Muy cercano (< 50 pb),True
ACUCMD_RS15875,leuC,3346355,-,ACUCMD_RS15880,,3346426,+,71,Cercano (50-100 pb),False
ACUCMD_RS15880,,3347128,+,ACUCMD_RS15885,,3347138,-,10,Muy cercano (< 50 pb),False
ACUCMD_RS15885,,3347999,-,ACUCMD_RS15890,,3348261,+,262,Normal (200-500 pb),False
ACUCMD_RS15890,,3348753,+,ACUCMD_RS15905,gltX,3349084,-,331,Normal (200-500 pb),False
ACUCMD_RS15905,gltX,3350557,-,ACUCMD_RS15910,,3350553,-,-4,Solapado,True
ACUCMD_RS15910,,3351351,-,ACUCMD_RS15915,,3351590,+,239,Normal (200-500 pb),False
ACUCMD_RS15915,,3352604,+,ACUCMD_RS15920,leuB,3352737,-,133,Moderado (100-200 pb),False
ACUCMD_RS15920,leuB,3353748,-,ACUCMD_RS15925,serA,3353762,-,14,Muy cercano (< 50 pb),True
ACUCMD_RS15925,serA,3355349,-,ACUCMD_RS15930,,3355378,+,29,Muy cercano (< 50 pb),False
ACUCMD_RS15930,,3356821,+,ACUCMD_RS15935,,3357012,-,191,Moderado (100-200 pb),False
ACUCMD_RS15935,,3357213,-,ACUCMD_RS15940,,3357142,+,-71,Solapado,False
ACUCMD_RS15940,,3357556,+,ACUCMD_RS15945,,3357504,-,-52,Solapado,False
ACUCMD_RS15945,,3357699,-,ACUCMD_RS15950,lppY,3357881,+,182,Moderado (100-200 pb),False
ACUCMD_RS15950,lppY,3358847,+,ACUCMD_RS15955,,3358891,+,44,Muy cercano (< 50 pb),True
ACUCMD_RS15955,,3359551,+,ACUCMD_RS15960,ilvC,3359864,-,313,Normal (200-500 pb),False
ACUCMD_RS15960,ilvC,3360866,-,ACUCMD_RS15965,ilvN,3360903,-,37,Muy cercano (< 50 pb),True
ACUCMD_RS15965,ilvN,3361410,-,ACUCMD_RS15970,,3361409,-,-1,Solapado,True
ACUCMD_RS15970,,3363266,-,ACUCMD_RS15975,,3363588,+,322,Normal (200-500 pb),False
ACUCMD_RS15975,,3363966,+,ACUCMD_RS15980,,3363972,-,6,Muy cercano (< 50 pb),False
ACUCMD_RS15980,,3364812,-,ACUCMD_RS15985,lppZ,3364988,+,176,Moderado (100-200 pb),False
ACUCMD_RS15985,lppZ,3366110,+,ACUCMD_RS15990,,3366115,-,5,Muy cercano (< 50 pb),False
ACUCMD_RS15990,,3366730,-,ACUCMD_RS15995,,3366923,+,193,Moderado (100-200 pb),False
ACUCMD_RS15995,,3367547,+,ACUCMD_RS16000,gatB,3367543,-,-4,Solapado,False
ACUCMD_RS16000,gatB,3369073,-,ACUCMD_RS16005,pfkA,3369102,-,29,Muy cercano (< 50 pb),True
ACUCMD_RS16005,pfkA,3370134,-,ACUCMD_RS16010,gatA,3370229,-,95,Cercano (50-100 pb),True
ACUCMD_RS16010,gatA,3371714,-,ACUCMD_RS16015,gatC,3371710,-,-4,Solapado,True
ACUCMD_RS16015,gatC,3372010,-,ACUCMD_RS16020,,3372094,+,84,Cercano (50-100 pb),False
ACUCMD_RS16020,,3372751,+,ACUCMD_RS16025,ligA,3372824,-,73,Cercano (50-100 pb),False
ACUCMD_RS16025,ligA,3374900,-,ACUCMD_RS16030,,3374930,-,30,Muy cercano (< 50 pb),True
ACUCMD_RS16030,,3375944,-,ACUCMD_RS16035,lpqA,3376037,+,93,Cercano (50-100 pb),False
ACUCMD_RS16035,lpqA,3376667,+,ACUCMD_RS16040,esxQ,3376769,-,102,Moderado (100-200 pb),False
ACUCMD_RS16040,esxQ,3377132,-,ACUCMD_RS16045,,3377218,-,86,Cercano (50-100 pb),True
ACUCMD_RS16045,,3378523,-,ACUCMD_RS16050,,3378611,-,88,Cercano (50-100 pb),True
ACUCMD_RS16050,,3378695,-,ACUCMD_RS16055,,3378808,-,113,Moderado (100-200 pb),True
ACUCMD_RS16055,,3378940,-,ACUCMD_RS16060,esxR,3378988,-,48,Muy cercano (< 50 pb),True
ACUCMD_RS16060,esxR,3379279,-,ACUCMD_RS16065,esxG,3379313,-,34,Muy cercano (< 50 pb),True
ACUCMD_RS16065,esxG,3379607,-,ACUCMD_RS16070,,3379653,-,46,Muy cercano (< 50 pb),True
ACUCMD_RS16070,,3380960,-,ACUCMD_RS16075,,3380956,-,-4,Solapado,True
ACUCMD_RS16075,,3381271,-,ACUCMD_RS16080,,3381652,-,381,Normal (200-500 pb),True
ACUCMD_RS16080,,3382900,-,ACUCMD_RS16085,mnmA,3383062,-,162,Moderado (100-200 pb),True
ACUCMD_RS16085,mnmA,3384166,-,ACUCMD_RS16090,iscS,3384162,-,-4,Solapado,True
ACUCMD_RS16090,iscS,3385344,-,ACUCMD_RS16095,,3385440,-,96,Cercano (50-100 pb),True
ACUCMD_RS16095,,3386355,-,ACUCMD_RS16100,,3386351,-,-4,Solapado,True
ACUCMD_RS16100,,3387197,-,ACUCMD_RS16105,fixB,3387352,-,155,Moderado (100-200 pb),True
ACUCMD_RS16105,fixB,3388309,-,ACUCMD_RS16110,fixA,3388347,-,38,Muy cercano (< 50 pb),True
ACUCMD_RS16110,fixA,3389148,-,ACUCMD_RS16115,,3389378,+,230,Normal (200-500 pb),False
ACUCMD_RS16115,,3390203,+,ACUCMD_RS16120,,3390199,+,-4,Solapado,True
ACUCMD_RS16120,,3391780,+,ACUCMD_RS16125,,3391811,+,31,Muy cercano (< 50 pb),True
ACUCMD_RS16125,,3393056,+,ACUCMD_RS16130,,3393089,+,33,Muy cercano (< 50 pb),True
ACUCMD_RS16130,,3393479,+,ACUCMD_RS16135,,3393657,+,178,Moderado (100-200 pb),True
ACUCMD_RS16135,,3394206,+,ACUCMD_RS16140,,3394296,-,90,Cercano (50-100 pb),False
ACUCMD_RS16140,,3395034,-,ACUCMD_RS16145,,3395491,+,457,Normal (200-500 pb),False
ACUCMD_RS16145,,3396739,+,ACUCMD_RS16150,,3396735,-,-4,Solapado,False
ACUCMD_RS16150,,3397419,-,ACUCMD_RS16155,,3397491,-,72,Cercano (50-100 pb),True
ACUCMD_RS16155,,3398706,-,ACUCMD_RS16160,,3398702,-,-4,Solapado,True
ACUCMD_RS16160,,3399686,-,ACUCMD_RS16165,,3399696,-,10,Muy cercano (< 50 pb),True
ACUCMD_RS16165,,3400461,-,ACUCMD_RS16170,,3400469,-,8,Muy cercano (< 50 pb),True
ACUCMD_RS16170,,3401336,-,ACUCMD_RS16175,,3401332,-,-4,Solapado,True
ACUCMD_RS16175,,3402196,-,ACUCMD_RS16180,serB,3402210,-,14,Muy cercano (< 50 pb),True
ACUCMD_RS16180,serB,3403440,-,ACUCMD_RS16185,ctaD,3403477,-,37,Muy cercano (< 50 pb),True
ACUCMD_RS16185,ctaD,3405199,-,ACUCMD_RS16190,fecB,3405413,+,214,Normal (200-500 pb),False
ACUCMD_RS16190,fecB,3406493,+,ACUCMD_RS16195,adhC,3406562,+,69,Cercano (50-100 pb),True
ACUCMD_RS16195,adhC,3407603,+,ACUCMD_RS16200,,3407591,-,-12,Solapado,False
ACUCMD_RS16200,,3407966,-,ACUCMD_RS16205,,3408299,-,333,Normal (200-500 pb),True
ACUCMD_RS16205,,3408584,-,ACUCMD_RS16210,nrdF,3408681,-,97,Cercano (50-100 pb),True
ACUCMD_RS16210,nrdF,3409656,-,ACUCMD_RS16215,,3409786,-,130,Moderado (100-200 pb),True
ACUCMD_RS16215,,3411361,-,ACUCMD_RS16220,,3411494,-,133,Moderado (100-200 pb),True
ACUCMD_RS16220,,3412235,-,ACUCMD_RS16225,nrdE,3412362,-,127,Moderado (100-200 pb),True
ACUCMD_RS16225,nrdE,3414540,-,ACUCMD_RS16230,nrdI,3414509,-,-31,Solapado,True
ACUCMD_RS16230,nrdI,3414962,-,ACUCMD_RS16235,nrdH,3414996,-,34,Muy cercano (< 50 pb),True
ACUCMD_RS16235,nrdH,3415236,-,ACUCMD_RS16240,,3415712,-,476,Normal (200-500 pb),True
ACUCMD_RS16240,,3416267,-,ACUCMD_RS16245,,3416358,+,91,Cercano (50-100 pb),False
ACUCMD_RS16245,,3416973,+,ACUCMD_RS16250,dinP,3416982,+,9,Muy cercano (< 50 pb),True
ACUCMD_RS16250,dinP,3418023,+,ACUCMD_RS16255,,3418076,-,53,Cercano (50-100 pb),False
ACUCMD_RS16255,,3418940,-,ACUCMD_RS16260,,3419003,-,63,Cercano (50-100 pb),True
