gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
STM3883,rbsC,4094575,+,STM3884,rbsB,4094599,+,24,Muy cercano (< 50 pb),True
STM3884,rbsB,4095490,+,STM3885,rbsK,4095623,+,133,Moderado (100-200 pb),True
STM3885,rbsK,4096553,+,STM3886,rbsR,4096556,+,3,Muy cercano (< 50 pb),True
STM3886,rbsR,4097555,+,STM3887,yieO,4097520,-,-35,Solapado,False
STM3887,yieO,4098948,-,STM3888,yieP,4098959,-,11,Muy cercano (< 50 pb),True
STM3888,yieP,4099664,-,STM3897,yifA,4105557,-,5893,Grande (> 500 pb),True
STM3897,yifA,4106406,-,STM3898,yifE,4106512,+,106,Moderado (100-200 pb),False
STM3898,yifE,4106851,+,STM3899,yifB,4106875,-,24,Muy cercano (< 50 pb),False
STM3899,yifB,4108396,-,STM3900,ilvL,4108747,+,351,Normal (200-500 pb),False
STM3900,ilvL,4108846,+,STM3901,ilvG,4108985,+,139,Moderado (100-200 pb),True
STM3901,ilvG,4110632,+,STM3902,ilvM,4110631,+,-1,Solapado,True
STM3902,ilvM,4110892,+,STM3903,ilvE,4110909,+,17,Muy cercano (< 50 pb),True
STM3903,ilvE,4111839,+,STM3904,ilvD,4111999,+,160,Moderado (100-200 pb),True
STM3904,ilvD,4113850,+,STM3905,ilvA,4113852,+,2,Muy cercano (< 50 pb),True
STM3905,ilvA,4115397,+,STM3906,,4115680,+,283,Normal (200-500 pb),True
STM3906,,4115998,+,STM3907,,4115994,+,-4,Solapado,True
STM3907,,4116336,+,STM3908,ilvY,4116338,-,2,Muy cercano (< 50 pb),False
STM3908,ilvY,4117226,-,STM3909,ilvC,4117389,+,163,Moderado (100-200 pb),False
STM3909,ilvC,4118865,+,STM3910,ppiC,4118956,-,91,Cercano (50-100 pb),False
STM3910,ppiC,4119238,-,STM3911,,4119526,+,288,Normal (200-500 pb),False
STM3911,,4119676,+,STM3912,rep,4119775,+,99,Cercano (50-100 pb),True
STM3912,rep,4121800,+,STM3913,gppA,4121839,-,39,Muy cercano (< 50 pb),False
STM3913,gppA,4123321,-,STM3914,rhlB,4123439,-,118,Moderado (100-200 pb),True
STM3914,rhlB,4124705,-,STM3915,trxA,4124848,+,143,Moderado (100-200 pb),False
STM3915,trxA,4125178,+,STM3917,rho,4125596,+,418,Normal (200-500 pb),True
STM3917,rho,4126856,+,STM3918,rfe,4127085,+,229,Normal (200-500 pb),True
STM3918,rfe,4128189,+,STM3919,wzzE,4128200,+,11,Muy cercano (< 50 pb),True
STM3919,wzzE,4129247,+,STM3920,wecB,4129302,+,55,Cercano (50-100 pb),True
STM3920,wecB,4130433,+,STM3921,wecC,4130429,+,-4,Solapado,True
STM3921,wecC,4131692,+,STM3922,rffG,4131691,+,-1,Solapado,True
STM3922,rffG,4132759,+,STM3923,rffH,4132791,+,32,Muy cercano (< 50 pb),True
STM3923,rffH,4133016,+,STM3924,wecD,4133122,+,106,Moderado (100-200 pb),True
STM3924,wecD,4133671,+,STM3925,wecE,4133675,+,4,Muy cercano (< 50 pb),True
STM3925,wecE,4134806,+,STM3926,wzxE,4134807,+,1,Muy cercano (< 50 pb),True
STM3926,wzxE,4136058,+,STM3927,,4136054,+,-4,Solapado,True
STM3927,,4137134,+,STM3928,wecF,4137130,+,-4,Solapado,True
STM3928,wecF,4138489,+,STM3929,wecG,4138485,+,-4,Solapado,True
STM3929,wecG,4139226,+,STM3930,yifK,4139432,+,206,Normal (200-500 pb),True
STM3930,yifK,4140818,+,STM3935,hemY,4141934,-,1116,Grande (> 500 pb),False
STM3935,hemY,4143134,-,STM3936,hemX,4143133,-,-1,Solapado,True
STM3936,hemX,4144303,-,STM3937,hemD,4144324,-,21,Muy cercano (< 50 pb),True
STM3937,hemD,4145065,-,STM3938,hemC,4145061,-,-4,Solapado,True
STM3938,hemC,4146018,-,STM3939,cyaA,4146379,+,361,Normal (200-500 pb),False
STM3939,cyaA,4148926,+,STM3940,,4149033,+,107,Moderado (100-200 pb),True
STM3940,,4149387,+,STM3941,,4149572,+,185,Moderado (100-200 pb),True
STM3941,,4150115,+,STM3942,,4150126,+,11,Muy cercano (< 50 pb),True
STM3942,,4150489,+,STM3943,cyaY,4150559,-,70,Cercano (50-100 pb),False
STM3943,cyaY,4150880,-,STM3944,,4150949,-,69,Cercano (50-100 pb),True
STM3944,,4151339,-,STM3946,yifL,4152034,+,695,Grande (> 500 pb),False
STM3946,yifL,4152238,+,STM3947,dapF,4152271,+,33,Muy cercano (< 50 pb),True
STM3947,dapF,4153099,+,STM3948,yigA,4153095,+,-4,Solapado,True
STM3948,yigA,4153803,+,STM3949,xerC,4153799,+,-4,Solapado,True
STM3949,xerC,4154702,+,STM3950,yigB,4154701,+,-1,Solapado,True
STM3950,yigB,4155418,+,STM3951,uvrD,4155553,+,135,Moderado (100-200 pb),True
STM3951,uvrD,4157716,+,STM3952,corA,4158187,+,471,Normal (200-500 pb),True
STM3952,corA,4159138,+,STM3953,yigF,4159186,-,48,Muy cercano (< 50 pb),False
STM3953,yigF,4159567,-,STM3954,yigG,4159582,-,15,Muy cercano (< 50 pb),True
STM3954,yigG,4160041,-,STM3955,rarD,4160075,-,34,Muy cercano (< 50 pb),True
STM3955,rarD,4160960,-,STM3956,yigI,4161003,-,43,Muy cercano (< 50 pb),True
STM3956,yigI,4161489,-,STM3957,pldA,4161635,+,146,Moderado (100-200 pb),False
STM3957,pldA,4162505,+,STM3958,recQ,4162570,+,65,Cercano (50-100 pb),True
STM3958,recQ,4164418,+,STM3959,rhtC,4164481,+,63,Cercano (50-100 pb),True
STM3959,rhtC,4165102,+,STM3960,rthB,4165141,-,39,Muy cercano (< 50 pb),False
STM3960,rthB,4165762,-,STM3961,pldB,4165872,+,110,Moderado (100-200 pb),False
STM3961,pldB,4166889,+,STM3962,yigL,4166904,+,15,Muy cercano (< 50 pb),True
STM3962,yigL,4167705,+,STM3963,yigM,4167785,+,80,Cercano (50-100 pb),True
STM3963,yigM,4168685,+,STM3964,metR,4168572,-,-113,Solapado,False
STM3964,metR,4169526,-,STM3965,metE,4169774,+,248,Normal (200-500 pb),False
STM3965,metE,4172039,+,STM3966,,4172382,+,343,Normal (200-500 pb),True
STM3966,,4173726,+,STM3967,dlhH,4173805,-,79,Cercano (50-100 pb),False
STM3967,dlhH,4174618,-,STM3968,udp,4174876,+,258,Normal (200-500 pb),False
STM3968,udp,4175638,+,STM3969,yigN,4175777,+,139,Moderado (100-200 pb),True
STM3969,yigN,4177208,+,STM3970,ubiE,4177303,+,95,Cercano (50-100 pb),True
STM3970,ubiE,4178059,+,STM3971,yigP,4178068,+,9,Muy cercano (< 50 pb),True
STM3971,yigP,4178674,+,STM3972,aarF,4178670,+,-4,Solapado,True
STM3972,aarF,4180311,+,STM3973,tatA,4180516,+,205,Normal (200-500 pb),True
STM3973,tatA,4180771,+,STM3974,tatB,4180774,+,3,Muy cercano (< 50 pb),True
STM3974,tatB,4181323,+,STM3975,tatC,4181325,+,2,Muy cercano (< 50 pb),True
STM3975,tatC,4182105,+,STM3976,yigW,4182146,+,41,Muy cercano (< 50 pb),True
STM3976,yigW,4182929,+,STM3977,rfaH,4182936,-,7,Muy cercano (< 50 pb),False
STM3977,rfaH,4183425,-,STM3978,yigC,4183610,+,185,Moderado (100-200 pb),False
STM3978,yigC,4185089,+,STM3979,ubiB,4185174,+,85,Cercano (50-100 pb),True
STM3979,ubiB,4185876,+,STM3980,,4186129,+,253,Normal (200-500 pb),True
STM3980,,4186843,+,STM3981,,4186894,+,51,Cercano (50-100 pb),True
STM3981,,4187953,+,STM3982,fadA,4188149,-,196,Moderado (100-200 pb),False
STM3982,fadA,4189313,-,STM3983,fadB,4189322,-,9,Muy cercano (< 50 pb),True
STM3983,fadB,4191512,-,STM3984,pepQ,4191701,+,189,Moderado (100-200 pb),False
STM3984,pepQ,4193033,+,STM3985,yigZ,4193032,+,-1,Solapado,True
STM3985,yigZ,4193647,+,STM3986,trkH,4193685,+,38,Muy cercano (< 50 pb),True
STM3986,trkH,4195137,+,STM3987,hemG,4195148,+,11,Muy cercano (< 50 pb),True
STM3987,hemG,4195694,+,STM3993,mobB,4201696,-,6002,Grande (> 500 pb),False
STM3993,mobB,4202212,-,STM3994,mobA,4202208,-,-4,Solapado,True
STM3994,mobA,4202793,-,STM3995,yihD,4202862,+,69,Cercano (50-100 pb),False
STM3995,yihD,4203132,+,STM3996,yihE,4203208,+,76,Cercano (50-100 pb),True
STM3996,yihE,4204195,+,STM3997,dsbA,4204211,+,16,Muy cercano (< 50 pb),True
STM3997,dsbA,4204835,+,STM3998,yihG,4204847,-,12,Muy cercano (< 50 pb),False
STM3998,yihG,4205756,-,STM3999,polA,4206143,+,387,Normal (200-500 pb),False
STM3999,polA,4208930,+,STM4000,spf,4209096,+,166,Moderado (100-200 pb),True
STM4000,spf,4209144,+,STM4001,yihA,4209264,-,120,Moderado (100-200 pb),False
STM4001,yihA,4209897,-,STM4002,,4210136,+,239,Normal (200-500 pb),False
STM4002,,4210361,+,STM4003,yihI,4210479,+,118,Moderado (100-200 pb),True
STM4003,yihI,4210995,+,STM4004,hemN,4211183,+,188,Moderado (100-200 pb),True
STM4004,hemN,4212557,+,STM4005,glnG,4212869,-,312,Normal (200-500 pb),False
STM4005,glnG,4214279,-,STM4006,glnL,4214287,-,8,Muy cercano (< 50 pb),True
STM4006,glnL,4215337,-,STM4007,glnA,4215611,-,274,Normal (200-500 pb),True
STM4007,glnA,4217021,-,STM4008,,4216999,-,-22,Solapado,True
STM4008,,4217428,-,STM4009,typA,4217396,+,-32,Solapado,False
STM4009,typA,4219220,+,STM4010,,4219274,-,54,Cercano (50-100 pb),False
STM4010,,4220009,-,STM4011,,4219993,-,-16,Solapado,True
STM4011,,4220872,-,STM4012,,4220868,-,-4,Solapado,True
STM4012,,4222110,-,STM4013,,4222111,-,1,Muy cercano (< 50 pb),True
STM4013,,4222987,-,STM4014,,4222979,-,-8,Solapado,True
STM4014,,4224005,-,STM4015,,4224017,-,12,Muy cercano (< 50 pb),True
STM4015,,4224866,-,STM4016,yshA,4225022,-,156,Moderado (100-200 pb),True
STM4016,yshA,4225715,-,STM4017,yihO,4225782,-,67,Cercano (50-100 pb),True
STM4017,yihO,4227204,-,STM4018,yihP,4227249,-,45,Muy cercano (< 50 pb),True
STM4018,yihP,4228632,-,STM4019,yihQ,4228677,-,45,Muy cercano (< 50 pb),True
STM4019,yihQ,4230714,-,STM4020,yihR,4230757,-,43,Muy cercano (< 50 pb),True
STM4020,yihR,4231615,-,STM4021,yihS,4231618,-,3,Muy cercano (< 50 pb),True
STM4021,yihS,4232860,-,STM4022,yihT,4232875,-,15,Muy cercano (< 50 pb),True
STM4022,yihT,4233754,-,STM4023,yihU,4233776,-,22,Muy cercano (< 50 pb),True
STM4023,yihU,4234673,-,STM4024,yihV,4234837,+,164,Moderado (100-200 pb),False
STM4024,yihV,4235734,+,STM4025,yihW,4235767,+,33,Muy cercano (< 50 pb),True
STM4025,yihW,4236571,+,STM4026,yihX,4236761,+,190,Moderado (100-200 pb),True
STM4026,yihX,4237361,+,STM4027,rbn,4237354,+,-7,Solapado,True
STM4027,rbn,4238227,+,STM4028,yihZ,4238223,+,-4,Solapado,True
STM4028,yihZ,4238661,+,STM4029,yiiD,4238657,+,-4,Solapado,True
STM4029,yiiD,4239647,+,STM4030,,4239661,-,14,Muy cercano (< 50 pb),False
STM4030,,4240108,-,STM4031,,4240104,-,-4,Solapado,True
STM4031,,4240416,-,STM4032,,4240501,-,85,Cercano (50-100 pb),True
STM4032,,4241431,-,STM4033,,4241996,+,565,Grande (> 500 pb),False
STM4033,,4242251,+,STM4034,fdhE,4242297,-,46,Muy cercano (< 50 pb),False
STM4034,fdhE,4243227,-,STM4035,fdoI,4243223,-,-4,Solapado,True
STM4035,fdoI,4243859,-,STM4036,fdoH,4243855,-,-4,Solapado,True
STM4036,fdoH,4244758,-,STM4037,fdoG,4244770,-,12,Muy cercano (< 50 pb),True
STM4037,fdoG,4247821,-,STM4038,fdhD,4248015,+,194,Moderado (100-200 pb),False
STM4038,fdhD,4248852,+,STM4039,,4249119,-,267,Normal (200-500 pb),False
STM4039,,4250151,-,STM4040,yiiG,4250375,+,224,Normal (200-500 pb),False
STM4040,yiiG,4251434,+,STM4041,,4251788,-,354,Normal (200-500 pb),False
STM4041,,4252112,-,STM4042,,4252111,-,-1,Solapado,True
STM4042,,4252771,-,STM4042A,,4252853,+,82,Cercano (50-100 pb),False
STM4042A,,4253420,+,STM4043,yiiL,4253508,-,88,Cercano (50-100 pb),False
STM4043,yiiL,4253823,-,STM4044,,4253819,-,-4,Solapado,True
STM4044,,4254968,-,STM4045,rhaD,4255094,-,126,Moderado (100-200 pb),True
STM4045,rhaD,4255922,-,STM4046,rhaA,4256064,-,142,Moderado (100-200 pb),True
STM4046,rhaA,4257324,-,STM4047,rhaB,4257320,-,-4,Solapado,True
STM4047,rhaB,4258790,-,STM4048,rhaS,4259077,+,287,Normal (200-500 pb),False
STM4048,rhaS,4259914,+,STM4049,rhaR,4260066,+,152,Moderado (100-200 pb),True
STM4049,rhaR,4260915,+,STM4050,rhaT,4260911,-,-4,Solapado,False
STM4050,rhaT,4261946,-,STM4051,,4262564,+,618,Grande (> 500 pb),False
STM4051,,4263248,+,STM4052,,4263405,-,157,Moderado (100-200 pb),False
STM4052,,4264713,-,STM4053,,4264705,-,-8,Solapado,True
STM4053,,4265221,-,STM4054,,4265239,-,18,Muy cercano (< 50 pb),True
STM4054,,4266223,-,STM4055,sodA,4266551,+,328,Normal (200-500 pb),False
STM4055,sodA,4267172,+,STM4056,yiiM,4267178,+,6,Muy cercano (< 50 pb),True
STM4056,yiiM,4267931,+,STM4057,,4267942,+,11,Muy cercano (< 50 pb),True
STM4057,,4268338,+,STM4058,cpxA,4268388,-,50,Cercano (50-100 pb),False
STM4058,cpxA,4269762,-,STM4059,cpxR,4269758,-,-4,Solapado,True
STM4059,cpxR,4270457,-,STM4060,cpxP,4270607,+,150,Moderado (100-200 pb),False
STM4060,cpxP,4271108,+,STM4061,yiiP,4271255,+,147,Moderado (100-200 pb),True
STM4061,yiiP,4272158,+,STM4062,pfkA,4272342,+,184,Moderado (100-200 pb),True
STM4062,pfkA,4273305,+,STM4063,sbp,4273508,+,203,Normal (200-500 pb),True
STM4063,sbp,4274498,+,STM4064,ushB,4274598,+,100,Moderado (100-200 pb),True
STM4064,ushB,4275354,+,STM4065,,4275616,+,262,Normal (200-500 pb),True
STM4065,,4276951,+,STM4066,,4276961,+,10,Muy cercano (< 50 pb),True
STM4066,,4277921,+,STM4067,,4277930,+,9,Muy cercano (< 50 pb),True
STM4067,,4278971,+,STM4068,,4279033,+,62,Cercano (50-100 pb),True
STM4068,,4279756,+,STM4069,,4279853,+,97,Cercano (50-100 pb),True
STM4069,,4280018,+,STM4070,,4280033,+,15,Muy cercano (< 50 pb),True
STM4070,,4280165,+,STM4071,,4280254,-,89,Cercano (50-100 pb),False
STM4071,,4280521,-,STM4072,ydeV,4280618,-,97,Cercano (50-100 pb),True
STM4072,ydeV,4282211,-,STM4073,ydeW,4282298,-,87,Cercano (50-100 pb),True
STM4073,ydeW,4283258,-,STM4074,ego,4283513,+,255,Normal (200-500 pb),False
STM4074,ego,4285049,+,STM4075,ydeY,4285042,+,-7,Solapado,True
STM4075,ydeY,4286086,+,STM4076,ydeZ,4286082,+,-4,Solapado,True
STM4076,ydeZ,4287084,+,STM4077,yneA,4287112,+,28,Muy cercano (< 50 pb),True
STM4077,yneA,4288135,+,STM4078,yneB,4288163,+,28,Muy cercano (< 50 pb),True
STM4078,yneB,4289039,+,STM4079,yneC,4289082,+,43,Muy cercano (< 50 pb),True
STM4079,yneC,4289412,+,STM4080,,4289421,+,9,Muy cercano (< 50 pb),True
STM4080,,4290186,+,STM4081,tpiA,4290277,-,91,Cercano (50-100 pb),False
STM4081,tpiA,4291045,-,STM4082,yiiQ,4291157,-,112,Moderado (100-200 pb),True
STM4082,yiiQ,4291754,-,STM4083,yiiR,4291854,+,100,Moderado (100-200 pb),False
STM4083,yiiR,4292283,+,STM4084,fpr,4292389,-,106,Moderado (100-200 pb),False
STM4084,fpr,4293136,-,STM4085,glpX,4293232,-,96,Cercano (50-100 pb),True
STM4085,glpX,4294243,-,STM4086,glpK,4294354,-,111,Moderado (100-200 pb),True
STM4086,glpK,4295863,-,STM4087,glpF,4295883,-,20,Muy cercano (< 50 pb),True
STM4087,glpF,4296729,-,STM4088,yiiU,4297127,+,398,Normal (200-500 pb),False
STM4088,yiiU,4297367,+,STM4089,menG,4297588,-,221,Normal (200-500 pb),False
STM4089,menG,4298074,-,STM4090,menA,4298166,-,92,Cercano (50-100 pb),True
STM4090,menA,4299096,-,STM4091,hslU,4299162,-,66,Cercano (50-100 pb),True
STM4091,hslU,4300494,-,STM4092,hslV,4300503,-,9,Muy cercano (< 50 pb),True
STM4092,hslV,4301034,-,STM4093,ftsN,4301125,-,91,Cercano (50-100 pb),True
STM4093,ftsN,4302100,-,STM4094,cytR,4302193,-,93,Cercano (50-100 pb),True
STM4094,cytR,4303219,-,STM4095,priA,4303373,-,154,Moderado (100-200 pb),True
STM4095,priA,4305572,-,STM4096,rpmE,4305775,+,203,Normal (200-500 pb),False
STM4096,rpmE,4305988,+,STM4097,,4306033,-,45,Muy cercano (< 50 pb),False
STM4097,,4306696,-,STM4098,,4306896,-,200,Normal (200-500 pb),True
STM4098,,4308687,-,STM4099,metJ,4309143,-,456,Normal (200-500 pb),True
STM4099,metJ,4309461,-,STM4100,metB,4309725,+,264,Normal (200-500 pb),False
STM4100,metB,4310886,+,STM4101,metL,4310888,+,2,Muy cercano (< 50 pb),True
STM4101,metL,4313321,+,STM4102,,4313436,-,115,Moderado (100-200 pb),False
STM4102,,4314294,-,STM4103,,4315529,-,1235,Grande (> 500 pb),True
STM4103,,4316654,-,STM4104,,4316789,+,135,Moderado (100-200 pb),False
STM4104,,4318346,+,STM4105,metF,4318540,+,194,Moderado (100-200 pb),True
STM4105,metF,4319431,+,STM4106,katG,4319595,+,164,Moderado (100-200 pb),True
STM4106,katG,4321776,+,STM4107,yijF,4321833,-,57,Cercano (50-100 pb),False
STM4107,yijF,4322457,-,STM4108,gldA,4322715,-,258,Normal (200-500 pb),True
STM4108,gldA,4323819,-,STM4109,talC,4323830,-,11,Muy cercano (< 50 pb),True
STM4109,talC,4324493,-,STM4110,ptsA,4324503,-,10,Muy cercano (< 50 pb),True
STM4110,ptsA,4327005,-,STM4112,frwC,4327313,+,308,Normal (200-500 pb),False
STM4112,frwC,4328393,+,STM4113,frwB,4328407,+,14,Muy cercano (< 50 pb),True
STM4113,frwB,4328728,+,STM4114,pflD,4328826,+,98,Cercano (50-100 pb),True
STM4114,pflD,4331124,+,STM4115,pflC,4331089,+,-35,Solapado,True
STM4115,pflC,4331968,+,STM4116,frwD,4331969,+,1,Muy cercano (< 50 pb),True
STM4116,frwD,4332323,+,STM4117,yijO,4332309,-,-14,Solapado,False
STM4117,yijO,4333161,-,STM4118,yijP,4333321,-,160,Moderado (100-200 pb),True
STM4118,yijP,4335055,-,STM4119,ppc,4335265,-,210,Normal (200-500 pb),True
STM4119,ppc,4337917,-,STM4120,argE,4338285,-,368,Normal (200-500 pb),True
STM4120,argE,4339437,-,STM4121,argC,4339525,+,88,Cercano (50-100 pb),False
STM4121,argC,4340530,+,STM4122,argB,4340537,+,7,Muy cercano (< 50 pb),True
STM4122,argB,4341314,+,STM4123,argH,4341431,+,117,Moderado (100-200 pb),True
STM4123,argH,4342808,+,STM4125,oxyR,4343092,+,284,Normal (200-500 pb),True
STM4125,oxyR,4344010,+,STM4126,udhA,4343992,-,-18,Solapado,False
STM4126,udhA,4345393,-,STM4127,yijC,4345591,+,198,Moderado (100-200 pb),False
STM4127,yijC,4346227,+,STM4128,yijD,4346242,+,15,Muy cercano (< 50 pb),True
STM4128,yijD,4346602,+,STM4129,trmA,4346648,-,46,Muy cercano (< 50 pb),False
STM4129,trmA,4347749,-,STM4130,btuB,4348122,+,373,Normal (200-500 pb),False
STM4130,btuB,4349967,+,STM4131,murI,4349911,+,-56,Solapado,True
STM4131,murI,4350763,+,STM4137,murB,4356684,+,5921,Grande (> 500 pb),True
STM4137,murB,4357713,+,STM4138,birA,4357709,+,-4,Solapado,True
STM4138,birA,4358672,+,STM4139,coaA,4358706,-,34,Muy cercano (< 50 pb),False
STM4139,coaA,4359657,-,STM4141,,4359865,-,208,Normal (200-500 pb),True
STM4141,,4360039,-,STM4146,tufB,4360615,+,576,Grande (> 500 pb),False
STM4146,tufB,4361800,+,STM4147,secE,4362029,+,229,Normal (200-500 pb),True
STM4147,secE,4362413,+,STM4148,nusG,4362414,+,1,Muy cercano (< 50 pb),True
STM4148,nusG,4362960,+,STM4149,rplK,4363117,+,157,Moderado (100-200 pb),True
STM4149,rplK,4363546,+,STM4150,rplA,4363549,+,3,Muy cercano (< 50 pb),True
STM4150,rplA,4364254,+,STM4151,rplJ,4364673,+,419,Normal (200-500 pb),True
STM4151,rplJ,4365171,+,STM4152,rplL,4365237,+,66,Cercano (50-100 pb),True
STM4152,rplL,4365603,+,STM4153,rpoB,4365920,+,317,Normal (200-500 pb),True
STM4153,rpoB,4369949,+,STM4154,rpoC,4370025,+,76,Cercano (50-100 pb),True
STM4154,rpoC,4374249,+,STM4155,,4374290,+,41,Muy cercano (< 50 pb),True
STM4155,,4374614,+,STM4156,,4374619,-,5,Muy cercano (< 50 pb),False
STM4156,,4374964,-,STM4157,,4375362,+,398,Normal (200-500 pb),False
STM4157,,4376373,+,STM4158,,4376695,+,322,Normal (200-500 pb),True
STM4158,,4376884,+,STM4159,thiH,4377034,-,150,Moderado (100-200 pb),False
STM4159,thiH,4378168,-,STM4160,thiG,4378164,-,-4,Solapado,True
STM4160,thiG,4378935,-,STM4161,,4378936,-,1,Muy cercano (< 50 pb),True
STM4161,,4379137,-,STM4162,thiF,4379117,-,-20,Solapado,True
STM4162,thiF,4379876,-,STM4163,thiE,4379868,-,-8,Solapado,True
STM4163,thiE,4380504,-,STM4164,thiC,4380503,-,-1,Solapado,True
STM4164,thiC,4382399,-,STM4165,rsd,4382762,-,363,Normal (200-500 pb),True
STM4165,rsd,4383251,-,STM4166,yjaD,4383343,+,92,Cercano (50-100 pb),False
STM4166,yjaD,4384117,+,STM4167,hemE,4384157,+,40,Muy cercano (< 50 pb),True
STM4167,hemE,4385222,+,STM4168,nfi,4385231,+,9,Muy cercano (< 50 pb),True
STM4168,nfi,4385903,+,STM4169,yjaG,4385944,+,41,Muy cercano (< 50 pb),True
STM4169,yjaG,4386535,+,STM4170,hupA,4386721,+,186,Moderado (100-200 pb),True
STM4170,hupA,4386994,+,STM4171,yjaH,4387005,+,11,Muy cercano (< 50 pb),True
STM4171,yjaH,4387698,+,STM4172,zraP,4387739,-,41,Muy cercano (< 50 pb),False
STM4172,zraP,4388195,-,STM4173,hydH,4388448,+,253,Normal (200-500 pb),False
STM4173,hydH,4389846,+,STM4174,hydG,4389851,+,5,Muy cercano (< 50 pb),True
STM4174,hydG,4391177,+,STM4175,purD,4391173,-,-4,Solapado,False
STM4175,purD,4392463,-,STM4176,purH,4392474,-,11,Muy cercano (< 50 pb),True
STM4176,purH,4394064,-,STM4181,yjaB,4400259,-,6195,Grande (> 500 pb),True
STM4181,yjaB,4400697,-,STM4182,metA,4400853,+,156,Moderado (100-200 pb),False
STM4182,metA,4401783,+,STM4183,aceB,4402051,+,268,Normal (200-500 pb),True
STM4183,aceB,4403653,+,STM4184,aceA,4403684,+,31,Muy cercano (< 50 pb),True
STM4184,aceA,4404989,+,STM4185,aceK,4405090,+,101,Moderado (100-200 pb),True
STM4185,aceK,4406842,+,STM4186,,4406805,-,-37,Solapado,False
STM4186,,4407213,-,STM4187,iclR,4407223,-,10,Muy cercano (< 50 pb),True
STM4187,iclR,4408048,-,STM4188,metH,4408264,+,216,Normal (200-500 pb),False
STM4188,metH,4412035,+,STM4189,yjbB,4412301,+,266,Normal (200-500 pb),True
STM4189,yjbB,4413933,+,STM4190,pepE,4414008,-,75,Cercano (50-100 pb),False
STM4190,pepE,4414698,-,STM4191,,4414769,+,71,Cercano (50-100 pb),False
STM4191,,4414871,+,STM4192,,4414905,+,34,Muy cercano (< 50 pb),True
STM4192,,4415445,+,STM4193,yjbC,4415491,+,46,Muy cercano (< 50 pb),True
STM4193,yjbC,4416361,+,STM4194,yjbD,4416357,-,-4,Solapado,False
STM4194,yjbD,4416630,-,STM4195,,4416727,-,97,Cercano (50-100 pb),True
STM4195,,4417669,-,STM4196,,4417930,-,261,Normal (200-500 pb),True
STM4196,,4418659,-,STM4197,,4418855,-,196,Moderado (100-200 pb),True
STM4197,,4419146,-,STM4198,,4419394,-,248,Normal (200-500 pb),True
STM4198,,4419850,-,STM4199,,4419846,-,-4,Solapado,True
STM4199,,4420452,-,STM4200,,4420456,-,4,Muy cercano (< 50 pb),True
STM4200,,4422202,-,STM4201,,4422204,-,2,Muy cercano (< 50 pb),True
STM4201,,4422837,-,STM4202,,4422829,-,-8,Solapado,True
STM4202,,4423945,-,STM4203,,4423935,-,-10,Solapado,True
STM4203,,4424295,-,STM4204,,4424458,-,163,Moderado (100-200 pb),True
STM4204,,4426006,-,STM4205,,4426005,-,-1,Solapado,True
STM4205,,4426935,-,STM4206,,4426931,-,-4,Solapado,True
STM4206,,4427294,-,STM4207,,4427621,-,327,Normal (200-500 pb),True
STM4207,,4428344,-,STM4208,,4428353,-,9,Muy cercano (< 50 pb),True
STM4208,,4429397,-,STM4209,,4429384,-,-13,Solapado,True
STM4209,,4429594,-,STM4210,,4429593,-,-1,Solapado,True
STM4210,,4430547,-,STM4211,,4430546,-,-1,Solapado,True
STM4211,,4432901,-,STM4212,,4433454,-,553,Grande (> 500 pb),True
STM4212,,4433979,-,STM4213,,4433978,-,-1,Solapado,True
STM4213,,4435406,-,STM4214,,4435395,-,-11,Solapado,True
STM4214,,4435593,-,STM4215,,4435589,-,-4,Solapado,True
STM4215,,4436045,-,STM4216,,4436204,-,159,Moderado (100-200 pb),True
STM4216,,4436519,-,STM4217,,4436531,-,12,Muy cercano (< 50 pb),True
STM4217,,4437137,-,STM4218,,4437139,-,2,Muy cercano (< 50 pb),True
STM4218,,4437427,-,STM4219,,4438146,+,719,Grande (> 500 pb),False
STM4219,,4438350,+,STM4220,lysC,4438482,-,132,Moderado (100-200 pb),False
STM4220,lysC,4439832,-,STM4221,pgi,4440176,+,344,Normal (200-500 pb),False
STM4221,pgi,4441826,+,STM4222,yjbE,4442266,+,440,Normal (200-500 pb),True
STM4222,yjbE,4442512,+,STM4223,yjbF,4442545,+,33,Muy cercano (< 50 pb),True
STM4223,yjbF,4443214,+,STM4224,yjbG,4443210,+,-4,Solapado,True
STM4224,yjbG,4443948,+,STM4225,yjbH,4443947,+,-1,Solapado,True
STM4225,yjbH,4446044,+,STM4226,yjbA,4446186,+,142,Moderado (100-200 pb),True
STM4226,yjbA,4446597,+,STM4227,malG,4446762,-,165,Moderado (100-200 pb),False
STM4227,malG,4447653,-,STM4228,malF,4447667,-,14,Muy cercano (< 50 pb),True
STM4228,malF,4449212,-,STM4229,malE,4449343,-,131,Moderado (100-200 pb),True
STM4229,malE,4450543,-,STM4230,malK,4450895,+,352,Normal (200-500 pb),False
STM4230,malK,4452005,+,STM4231,lamB,4452093,+,88,Cercano (50-100 pb),True
STM4231,lamB,4453452,+,STM4232,malM,4453615,+,163,Moderado (100-200 pb),True
STM4232,malM,4454533,+,STM4233,ubiC,4454713,+,180,Moderado (100-200 pb),True
