locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
HRS04_RS17575,bacA,3609407,3610229,822,274,-,52.55,undecaprenyl-diphosphate phosphatase,WP_001305111.1
HRS04_RS17580,folB,3610319,3610688,369,123,-,50.68,"bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase",WP_001295541.1
HRS04_RS17585,plsY,3610792,3611410,618,206,+,53.88,glycerol-3-phosphate 1-O-acyltransferase PlsY,WP_001272796.1
HRS04_RS17590,ttdR,3611422,3612355,933,311,-,49.84,L-tartrate utilization transcriptional activator TtdR,WP_000935206.1
HRS04_RS17595,ttdA,3612561,3613473,912,304,+,54.39,L(+)-tartrate dehydratase subunit alpha,WP_000986806.1
HRS04_RS17600,ttdB,3613469,3614075,606,202,+,54.29,L(+)-tartrate dehydratase subunit beta,WP_000722957.1
HRS04_RS17605,ttdT,3614122,3615586,1464,488,+,55.53,L-tartrate/succinate antiporter,WP_001375191.1
HRS04_RS17610,tsaD,3615628,3616642,1014,338,-,57.69,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,WP_001264352.1
HRS04_RS17615,rpsU,3616879,3617095,216,72,+,51.85,30S ribosomal protein S21,WP_001144069.1
HRS04_RS17620,dnaG,3617205,3618951,1746,582,+,52.63,DNA primase,WP_000918827.1
HRS04_RS17625,rpoD,3619145,3620987,1842,614,+,53.04,RNA polymerase sigma factor RpoD,WP_000437371.1
HRS04_RS17630,mug,3621065,3621572,507,169,-,53.25,G/U mismatch-specific DNA glycosylase,WP_000228937.1
HRS04_RS17640,nfeF,3621824,3622589,765,255,-,56.21,NADPH-dependent ferric chelate reductase NfeF,WP_001066496.1
HRS04_RS17645,nfeR,3622876,3623500,624,208,+,54.01,DNA-binding transcriptional regulator NfeR,WP_000018003.1
HRS04_RS17650,aer,3623653,3625174,1521,507,-,55.16,aerotaxis sensor receptor Aer,WP_001375189.1
HRS04_RS17655,ygjG,3625591,3626971,1380,460,+,55.0,putrescine aminotransferase,WP_001297164.1
HRS04_RS17660,ygjH,3627012,3627345,333,111,-,51.05,tRNA-binding protein,WP_000450588.1
HRS04_RS17665,ebgR,3627563,3628547,984,328,+,51.83,transcriptional regulator EbgR,WP_000212477.1
HRS04_RS17670,ebgA,3628730,3631823,3093,1031,+,54.35,beta-galactosidase subunit alpha,WP_001082893.1
HRS04_RS17675,ebgC,3631819,3632269,450,150,+,45.33,beta-galactosidase subunit beta,WP_001219954.1
HRS04_RS17680,ygjI,3632331,3633765,1434,478,+,49.58,amino acid permease,WP_001375199.1
HRS04_RS17685,ygjJ,3633898,3634969,1071,357,+,52.1,protein YgjJ,WP_001521366.1
HRS04_RS17690,ygjK,3634985,3637337,2352,784,+,54.8,alpha-glucosidase,WP_001375203.1
HRS04_RS17695,fadH,3637762,3639781,2019,673,+,56.81,"NADPH-dependent 2,4-dienoyl-CoA reductase",WP_001375200.1
HRS04_RS17700,rlmG,3639898,3641035,1137,379,-,53.74,23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG,WP_000018681.1
HRS04_RS17705,ygjP,3641119,3641623,504,168,+,50.79,M48 metallopeptidase family protein,WP_001295542.1
HRS04_RS17710,ygjQ,3641699,3642383,684,228,+,50.88,SanA/YdcF family protein,WP_001183043.1
HRS04_RS17715,ygjR,3642461,3643448,987,329,+,52.58,Gfo/Idh/MocA family protein,WP_001547789.1
HRS04_RS17720,alx,3643730,3644696,966,322,+,54.04,TerC family membrane protein Alx,WP_001098806.1
HRS04_RS17725,sstT,3645094,3646339,1245,415,+,55.02,serine/threonine transporter SstT,WP_000211655.1
HRS04_RS17730,ygjV,3646343,3646895,552,184,-,49.82,YgjV family protein,WP_001375205.1
HRS04_RS17735,uxaA,3646976,3648464,1488,496,-,54.1,altronate dehydratase,WP_001199376.1
HRS04_RS17740,uxaC,3648478,3649891,1413,471,-,54.0,glucuronate isomerase,WP_000187441.1
HRS04_RS17745,exuT,3650372,3651671,1299,433,+,54.5,hexuronate transporter ExuT,WP_001226463.1
HRS04_RS17750,,3651758,3652847,1089,363,-,47.47,CfaE/CblD family pilus tip adhesin,WP_001245894.1
HRS04_RS17755,,3652843,3655528,2685,895,-,46.11,TcfC E-set like domain-containing protein,WP_094658465.1
HRS04_RS17760,,3655618,3656119,501,167,-,45.31,CS1 type fimbrial major subunit,WP_000755097.1
HRS04_RS17765,,3656148,3656337,189,63,-,32.28,fimbria/pilus periplasmic chaperone,
HRS04_RS17770,,3656393,3657091,698,232,+,54.08,IS1-like element IS1A family transposase,WP_094096600.1
HRS04_RS17775,,3657099,3657642,543,181,-,39.96,fimbria/pilus periplasmic chaperone,
HRS04_RS17780,exuR,3657937,3658714,777,259,+,50.32,transcriptional regulator ExuR,WP_000406488.1
HRS04_RS17785,yqiM,3658953,3659037,84,28,+,41.67,protein YqiM,WP_211180508.1
HRS04_RS17790,yqjA,3659058,3659721,663,221,+,50.53,DedA family general envelope maintenance protein YqjA,WP_000422149.1
HRS04_RS17795,mzrA,3659724,3660108,384,128,+,53.91,EnvZ/OmpR regulon moderator MzrA,WP_094658826.1
HRS04_RS17800,yqjC,3660254,3660623,369,123,+,48.51,DUF1090 family protein YqjC,WP_194523838.1
HRS04_RS17805,yqjD,3660660,3660966,306,102,+,54.58,ElaB/YgaM/YqjD family protein,WP_000031415.1
HRS04_RS17810,yqjE,3660968,3661373,405,135,+,52.84,phage holin family protein,WP_000785722.1
HRS04_RS17815,yqjK,3661362,3661662,300,100,+,56.67,YqjK-like family protein,WP_000096086.1
HRS04_RS17820,yqjF,3661847,3662240,393,131,+,49.11,DoxX family protein,WP_000732240.1
HRS04_RS17825,yqjG,3662309,3663296,987,329,+,50.96,glutathionyl-hydroquinone reductase YqjG,WP_073461762.1
HRS04_RS17830,yhaH,3663588,3663954,366,122,+,51.91,DUF805 domain-containing protein,WP_000384145.1
HRS04_RS17835,,3664195,3664552,357,119,+,42.86,DUF805 domain-containing protein,WP_001198802.1
HRS04_RS17840,yhaJ,3664602,3665499,897,299,-,56.08,DNA-binding transcriptional regulator YhaJ,WP_001041010.1
HRS04_RS17845,yhaK,3665603,3666305,702,234,+,53.13,pirin family protein,WP_000633577.1
HRS04_RS17850,yhaL,3666327,3666492,165,55,+,52.73,protein YhaL,WP_001295544.1
HRS04_RS17855,cyuA,3666625,3667936,1311,437,-,56.6,cysteine desulfidase,WP_000460519.1
HRS04_RS17860,cyuP,3667963,3669295,1332,444,-,50.38,SLC5/6 family protein,WP_086732169.1
HRS04_RS17865,tdcG,3669569,3670934,1365,455,-,53.48,L-serine ammonia-lyase,WP_000622126.1
HRS04_RS17870,tdcF,3671005,3671395,390,130,-,52.31,enamine/imine deaminase,WP_073461759.1
HRS04_RS17875,tdcE,3671408,3673703,2295,765,-,53.12,2-ketobutyrate formate-lyase/pyruvate formate-lyase,WP_073461758.1
HRS04_RS17880,tdcD,3673736,3674945,1209,403,-,47.73,propionate kinase,WP_073461757.1
HRS04_RS17885,tdcC,3674970,3676302,1332,444,-,49.7,threonine/serine transporter TdcC,WP_000107721.1
HRS04_RS17890,tdcB,3676323,3677313,990,330,-,46.36,bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB,WP_000548347.1
HRS04_RS17895,tdcA,3677411,3678350,939,313,-,42.07,transcriptional regulator TdcA,WP_087933627.1
HRS04_RS17900,tdcR,3678664,3678883,219,73,+,28.77,transcriptional activator TdcR,WP_001301311.1
HRS04_RS17905,yhaB,3679138,3679678,540,180,+,35.19,protein YhaB,WP_000675733.1
HRS04_RS17910,,3679699,3680953,1254,418,+,32.06,YhaC family protein,
HRS04_RS17915,,3680887,3681585,698,232,-,54.22,IS1-like element IS1A family transposase,WP_235245263.1
HRS04_RS17925,garK,3682761,3683907,1146,382,-,53.75,glycerate 2-kinase,WP_001300387.1
HRS04_RS17930,garR,3684003,3684894,891,297,-,52.86,2-hydroxy-3-oxopropionate reductase,WP_001303675.1
HRS04_RS17935,garL,3684923,3685694,771,257,-,53.18,2-dehydro-3-deoxyglucarate aldolase,WP_073461569.1
HRS04_RS17940,garP,3685709,3687044,1335,445,-,50.56,galactarate/glucarate/glycerate transporter GarP,WP_000599636.1
HRS04_RS17945,garD,3687418,3688990,1572,524,+,53.69,galactarate dehydratase,WP_074514537.1
HRS04_RS17950,prlF,3689138,3689474,336,112,+,47.62,type II toxin-antitoxin system antitoxin PrlF,WP_001307405.1
HRS04_RS17955,yhaV,3689473,3689938,465,155,+,44.09,type II toxin-antitoxin system ribonuclease toxin YhaV,WP_000347273.1
HRS04_RS17960,agaR,3689992,3690802,810,270,-,51.98,aga operon transcriptional regulator AgaR,WP_000072187.1
HRS04_RS17965,kbaZ,3691050,3692331,1281,427,+,55.11,tagatose-bisphosphate aldolase subunit KbaZ,WP_000681934.1
HRS04_RS17970,agaV,3692353,3692827,474,158,+,51.05,PTS N-acetylgalactosamine transporter subunit IIB,WP_024229000.1
HRS04_RS17975,agaW,3692837,3693617,780,260,+,56.15,PTS N-acetylgalactosamine transporter subunit IIC,WP_000406214.1
HRS04_RS17980,agaE,3693606,3694485,879,293,+,51.88,PTS N-acetylgalactosamine transporter subunit IID,WP_001315856.1
HRS04_RS17985,agaF,3694502,3694937,435,145,+,53.33,PTS galactosamine/N-acetylgalactosamine transporter subunit IIA,WP_000948824.1
HRS04_RS17990,nagA,3694933,3696067,1134,378,+,57.67,N-acetylglucosamine-6-phosphate deacetylase,WP_001326138.1
HRS04_RS17995,agaS,3696417,3697572,1155,385,+,56.45,AgaS family sugar isomerase,WP_094658557.1
HRS04_RS18000,kbaY,3697584,3698445,861,287,+,52.03,tagatose-bisphosphate aldolase subunit KbaY,WP_000022766.1
HRS04_RS18005,agaB,3698611,3699088,477,159,+,44.65,PTS galactosamine transporter subunit IIB,WP_000098022.1
HRS04_RS18010,agaC,3699126,3699930,804,268,+,51.12,PTS galactosamine transporter subunit IIC,WP_073461571.1
HRS04_RS18015,agaD,3699919,3700711,792,264,+,49.12,PTS galactosamine transporter subunit IID,WP_000534351.1
HRS04_RS18020,agaI,3700711,3701467,756,252,+,50.4,galactosamine-6-phosphate isomerase,WP_001300536.1
HRS04_RS18025,yraH,3701867,3702452,585,195,+,45.3,fimbrial protein,WP_001032614.1
HRS04_RS18030,yraI,3702531,3703227,696,232,+,43.82,fimbrial biogenesis chaperone,WP_000044774.1
HRS04_RS18035,yraJ,3703256,3705745,2489,829,+,47.77,fimbria/pilus outer membrane usher protein,
HRS04_RS18040,yraK,3705755,3706847,1092,364,+,47.53,fimbrial protein,WP_000817006.1
HRS04_RS18045,rsmI,3706889,3707750,861,287,-,54.47,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,WP_000809262.1
HRS04_RS18050,lpoA,3707814,3709851,2037,679,+,54.2,penicillin-binding protein activator LpoA,WP_033557700.1
HRS04_RS18055,yraN,3709808,3710204,396,132,+,54.8,YraN family protein,WP_000246865.1
HRS04_RS18060,diaA,3710223,3710814,591,197,+,49.92,DnaA initiator-associating protein DiaA,WP_001158035.1
HRS04_RS18065,dolP,3710823,3711399,576,192,+,54.51,division/outer membrane stress-associated lipid-binding lipoprotein,WP_000646033.1
HRS04_RS18070,yraQ,3711512,3712553,1041,347,-,57.25,permease,WP_094658551.1
HRS04_RS18075,yraR,3712625,3713261,636,212,-,55.5,NAD(P)H-binding protein,WP_074684109.1
HRS04_RS18080,yhbO,3713388,3713907,519,173,+,50.1,protein/nucleic acid deglycase,WP_000037608.1
HRS04_RS18085,yhbP,3713886,3714330,444,148,-,54.28,YhbP family protein,WP_000449030.1
HRS04_RS18090,yhbQ,3714380,3714683,303,101,+,54.46,DNA damage response exodeoxyribonuclease YhbQ,WP_000189314.1
HRS04_RS18095,yhbS,3714669,3715173,504,168,-,55.56,GNAT family N-acetyltransferase,WP_000908554.1
HRS04_RS18100,ubiT,3715166,3715691,525,175,-,51.81,ubiquinone anaerobic biosynthesis accessory factor UbiT,WP_001295552.1
HRS04_RS18105,ubiU,3715899,3716895,996,332,+,56.83,ubiquinone anaerobic biosynthesis protein UbiU,WP_000421305.1
HRS04_RS18110,ubiV,3716903,3717782,879,293,+,56.2,U32 family peptidase,WP_001301318.1
HRS04_RS18115,yhbW,3717987,3718995,1008,336,+,55.95,luciferase-like monooxygenase,WP_000130392.1
HRS04_RS18120,mtr,3719112,3720357,1245,415,-,52.69,tryptophan permease,WP_000224324.1
HRS04_RS18125,deaD,3720510,3722400,1890,630,-,55.56,ATP-dependent RNA helicase DeaD,WP_001295553.1
HRS04_RS18130,yrbN,3722392,3722473,81,27,-,39.51,protein YrbN,WP_010723222.1
HRS04_RS18135,nlpI,3722579,3723464,885,295,-,48.25,lipoprotein NlpI,WP_000802080.1
HRS04_RS18140,pnp,3723572,3725708,2136,712,-,53.98,polyribonucleotide nucleotidyltransferase,WP_001297425.1
HRS04_RS18145,rpsO,3725954,3726224,270,90,-,51.85,30S ribosomal protein S15,WP_000059466.1
HRS04_RS18150,truB,3726372,3727317,945,315,-,52.17,tRNA pseudouridine(55) synthase TruB,WP_000089698.1
HRS04_RS18155,rbfA,3727316,3727718,402,134,-,52.99,30S ribosome-binding factor RbfA,WP_001040205.1
HRS04_RS18160,infB,3727881,3730554,2673,891,-,53.54,translation initiation factor IF-2,WP_000133044.1
HRS04_RS18165,nusA,3730578,3732066,1488,496,-,52.69,transcription termination factor NusA,WP_001031055.1
HRS04_RS18170,rimP,3732093,3732546,453,151,-,48.57,ribosome maturation factor RimP,WP_001300397.1
HRS04_RS18180,argG,3733176,3734520,1344,448,+,52.38,argininosuccinate synthase,WP_000207685.1
HRS04_RS18185,yhbX,3734527,3736153,1626,542,-,43.05,phosphoethanolamine transferase,WP_074684114.1
HRS04_RS18195,secG,3736712,3737045,333,111,-,49.25,preprotein translocase subunit SecG,WP_001297427.1
HRS04_RS18200,glmM,3737272,3738610,1338,446,-,54.41,phosphoglucosamine mutase,WP_000071134.1
HRS04_RS18205,folP,3738602,3739451,849,283,-,51.59,dihydropteroate synthase,WP_000764731.1
HRS04_RS18210,ftsH,3739540,3741475,1935,645,-,53.49,ATP-dependent zinc metalloprotease FtsH,WP_001107467.1
HRS04_RS18215,rlmE,3741574,3742204,630,210,-,50.32,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,WP_000145975.1
HRS04_RS18220,yhbY,3742329,3742623,294,98,+,48.64,ribosome assembly RNA-binding protein YhbY,WP_001054420.1
HRS04_RS18225,greA,3742778,3743255,477,159,-,48.22,transcription elongation factor GreA,WP_074684115.1
HRS04_RS18230,dacB,3743502,3744936,1434,478,+,53.07,serine-type D-Ala-D-Ala carboxypeptidase,WP_001212655.1
HRS04_RS18235,cgtA,3744975,3746148,1173,391,-,52.43,Obg family GTPase CgtA,WP_000673561.1
HRS04_RS18240,yhbE,3746163,3747129,966,322,-,52.9,DMT family transporter,WP_000813037.1
HRS04_RS18245,rpmA,3747255,3747513,258,86,-,50.0,50S ribosomal protein L27,WP_000940595.1
HRS04_RS18250,rplU,3747533,3747845,312,104,-,48.4,50S ribosomal protein L21,WP_000271401.1
HRS04_RS18255,ispB,3748103,3749075,972,324,+,52.57,octaprenyl diphosphate synthase,WP_094658547.1
HRS04_RS18260,sfsB,3749302,3749581,279,93,+,50.54,DNA-binding transcriptional regulator SfsB,WP_000445413.1
HRS04_RS18265,murA,3749628,3750888,1260,420,-,53.25,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,WP_000357259.1
HRS04_RS18270,ibaG,3750942,3751197,255,85,-,50.98,BolA family iron metabolism protein IbaG,WP_000429656.1
HRS04_RS18275,mlaB,3751356,3751650,294,98,-,53.74,lipid asymmetry maintenance protein MlaB,WP_000004488.1
HRS04_RS18280,mlaC,3751649,3752285,636,212,-,52.36,phospholipid-binding protein MlaC,WP_000476487.1
HRS04_RS18285,mlaD,3752303,3752855,552,184,-,49.82,outer membrane lipid asymmetry maintenance protein MlaD,WP_001296448.1
HRS04_RS18290,mlaE,3752859,3753642,783,261,-,55.17,lipid asymmetry maintenance ABC transporter permease subunit MlaE,WP_000925795.1
HRS04_RS18295,mlaF,3753649,3754459,810,270,-,54.44,phospholipid ABC transporter ATP-binding protein MlaF,WP_000438245.1
HRS04_RS18300,yrbG,3754668,3755646,978,326,+,51.84,calcium/sodium antiporter,WP_000922872.1
HRS04_RS18305,kdsD,3755659,3756646,987,329,+,52.38,arabinose-5-phosphate isomerase KdsD,WP_001295557.1
HRS04_RS18310,kdsC,3756666,3757233,567,189,+,52.73,3-deoxy-manno-octulosonate-8-phosphatase KdsC,WP_000030016.1
HRS04_RS18315,lptC,3757229,3757805,576,192,+,46.53,LPS export ABC transporter periplasmic protein LptC,WP_000030537.1
HRS04_RS18320,lptA,3757773,3758331,558,186,+,49.1,lipopolysaccharide ABC transporter substrate-binding protein LptA,WP_000669785.1
HRS04_RS18325,lptB,3758337,3759063,726,242,+,54.41,LPS export ABC transporter ATP-binding protein,WP_000224099.1
HRS04_RS18330,rpoN,3759110,3760544,1434,478,+,52.93,RNA polymerase factor sigma-54,WP_000809051.1
HRS04_RS18335,hpf,3760566,3760854,288,96,+,44.79,ribosome hibernation promoting factor,WP_001176599.1
HRS04_RS18340,ptsN,3760971,3761463,492,164,+,51.83,PTS IIA-like nitrogen regulatory protein PtsN,WP_000183676.1
HRS04_RS18345,rapZ,3761508,3762363,855,285,+,52.28,RNase adapter RapZ,WP_000243741.1
HRS04_RS18350,npr,3762359,3762632,273,91,+,49.45,PTS phosphocarrier protein NPr,WP_000216791.1
HRS04_RS18355,yrbL,3762845,3763478,633,211,+,51.18,PhoP regulatory network protein YrbL,WP_000620387.1
HRS04_RS18360,mtgA,3763474,3764203,729,243,-,51.85,monofunctional biosynthetic peptidoglycan transglycosylase,WP_000047091.1
HRS04_RS18365,elbB,3764199,3764853,654,218,-,52.75,isoprenoid biosynthesis glyoxalase ElbB,WP_001299134.1
HRS04_RS18370,arcB,3765082,3767419,2337,779,-,50.79,aerobic respiration two-component sensor histidine kinase ArcB,WP_074684116.1
HRS04_RS18375,mnmL,3767514,3768444,930,310,-,55.48,tRNA modification radical SAM protein MnmL/YtqA,WP_001176896.1
HRS04_RS18380,gltB,3769118,3773579,4461,1487,+,56.87,glutamate synthase large subunit,WP_001364217.1
HRS04_RS18385,gltD,3773591,3775010,1419,473,+,55.67,glutamate synthase subunit GltD,WP_000081674.1
HRS04_RS18390,yhcG,3775193,3776321,1128,376,+,48.94,PDDEXK nuclease domain-containing protein,WP_000445144.1
HRS04_RS18395,nanQ,3776380,3776845,465,155,-,47.31,N-acetylneuraminate anomerase,WP_000979882.1
HRS04_RS18400,nanK,3776841,3777717,876,292,-,59.59,N-acetylmannosamine kinase,WP_000209003.1
HRS04_RS18405,nanE,3777713,3778403,690,230,-,57.83,N-acetylmannosamine-6-phosphate 2-epimerase,WP_000054239.1
HRS04_RS18410,nanT,3778450,3779941,1491,497,-,55.47,sialic acid transporter NanT,WP_000108473.1
HRS04_RS18415,nanA,3780049,3780943,894,298,-,51.79,N-acetylneuraminate lyase,WP_000224714.1
HRS04_RS18420,nanR,3781064,3781856,792,264,-,52.53,transcriptional regulator NanR,WP_000523845.1
HRS04_RS18425,dcuC,3782235,3783603,1368,456,+,51.02,anaerobic C4-dicarboxylate transporter DcuC,WP_000466976.1
HRS04_RS18430,sspB,3783645,3784143,498,166,-,55.02,ClpXP protease specificity-enhancing factor,WP_000366129.1
HRS04_RS18435,sspA,3784148,3784787,639,213,-,53.68,stringent starvation protein SspA,WP_000257293.1
HRS04_RS18440,rpsI,3785181,3785574,393,131,-,52.16,30S ribosomal protein S9,WP_000829818.1
HRS04_RS18445,rplM,3785589,3786018,429,143,-,50.58,50S ribosomal protein L13,WP_000847559.1
HRS04_RS18450,zapE,3786236,3787364,1128,376,-,52.3,cell division protein ZapE,WP_001192344.1
HRS04_RS18455,zapG,3787557,3787956,399,133,+,54.64,Z-ring associated protein ZapG,WP_001295270.1
HRS04_RS18460,degQ,3788109,3789477,1368,456,+,52.05,serine endoprotease DegQ,WP_001295271.1
HRS04_RS18465,degS,3789566,3790634,1068,356,+,52.9,outer membrane-stress sensor serine endopeptidase DegS,WP_000497723.1
HRS04_RS18470,mdh,3790696,3791635,939,313,-,51.76,malate dehydrogenase,WP_001297453.1
HRS04_RS18475,argR,3792069,3792540,471,157,+,48.41,transcriptional regulator ArgR,WP_001257846.1
HRS04_RS18480,yhcN,3792904,3793168,264,88,+,48.48,peroxide/acid stress response protein YhcN,WP_000695690.1
HRS04_RS18485,yhcO,3793223,3793496,273,91,-,42.86,barstar family protein,WP_001029013.1
HRS04_RS18490,aaeB,3793587,3795555,1968,656,-,52.74,p-hydroxybenzoic acid efflux pump subunit AaeB,WP_000510962.1
HRS04_RS18495,aaeA,3795560,3796493,933,311,-,53.8,p-hydroxybenzoic acid efflux pump subunit AaeA,WP_063115916.1
HRS04_RS18500,aaeX,3796500,3796704,204,68,-,47.55,p-hydroxybenzoic acid efflux pump operon protein AaeX,WP_000051841.1
HRS04_RS18505,aaeR,3796886,3797816,930,310,+,52.8,HTH-type transcriptional activator AaeR,WP_000440317.1
HRS04_RS18510,tldD,3797943,3799389,1446,482,-,54.91,metalloprotease TldD,WP_000055909.1
HRS04_RS18515,yhdP,3799544,3803345,3801,1267,-,53.33,AsmA2 domain-containing protein YhdP,WP_063115914.1
HRS04_RS18520,rng,3803412,3804882,1470,490,-,52.18,ribonuclease G,WP_000123197.1
HRS04_RS18525,yhdE,3804871,3805465,594,198,-,54.04,nucleoside triphosphate pyrophosphatase YhdE,WP_000203096.1
HRS04_RS18530,mreD,3805473,3805962,489,163,-,50.92,rod shape-determining protein MreD,WP_000179409.1
HRS04_RS18535,mreC,3805961,3807065,1104,368,-,55.8,rod shape-determining protein MreC,WP_000802516.1
HRS04_RS18540,mreB,3807130,3808174,1044,348,-,54.5,rod shape-determining protein MreB,WP_000913396.1
HRS04_RS18545,csrD,3808478,3810419,1941,647,-,50.49,RNase E specificity factor CsrD,WP_001241436.1
HRS04_RS18550,acuI,3810570,3811545,975,325,+,54.87,acrylyl-CoA reductase (NADPH),WP_074683668.1
HRS04_RS18555,accB,3812522,3812993,471,157,+,52.65,acetyl-CoA carboxylase biotin carboxyl carrier protein,WP_000354622.1
HRS04_RS18560,accC,3813003,3814353,1350,450,+,52.44,acetyl-CoA carboxylase biotin carboxylase subunit,WP_000884620.1
HRS04_RS18565,yhdT,3814461,3814704,243,81,+,54.32,YhdT family protein,WP_000381170.1
HRS04_RS18570,panF,3814693,3816145,1452,484,+,54.13,sodium/pantothenate symporter,WP_001175728.1
HRS04_RS18575,prmA,3816156,3817038,882,294,+,54.54,50S ribosomal protein L11 methyltransferase,WP_001145827.1
HRS04_RS18580,dusB,3817366,3818332,966,322,+,52.28,tRNA dihydrouridine synthase DusB,WP_001219652.1
HRS04_RS18585,fis,3818357,3818654,297,99,+,47.14,DNA-binding transcriptional regulator Fis,WP_000462905.1
HRS04_RS18590,yhdJ,3818739,3819624,885,295,+,48.02,adenine-specific DNA-methyltransferase,WP_001258900.1
HRS04_RS18595,yhdU,3819707,3819887,180,60,+,40.56,DUF2556 family protein,WP_001295275.1
HRS04_RS18600,acrS,3819889,3820552,663,221,-,43.89,multidrug efflux transporter transcriptional repressor AcrS,WP_001129522.1
HRS04_RS18605,acrE,3820950,3822108,1158,386,+,52.59,multidrug efflux RND transporter periplasmic adaptor subunit AcrE,WP_000160334.1
HRS04_RS18610,acrF,3822119,3825224,3105,1035,+,51.3,multidrug efflux RND transporter permease subunit AcrF,WP_001273212.1
HRS04_RS18615,,3825476,3825698,222,74,+,54.5,putative periplasmic lipoprotein,WP_000825639.1
HRS04_RS18620,,3826128,3827154,1026,342,+,50.1,amino acid ABC transporter substrate-binding protein,WP_000738575.1
HRS04_RS18625,yhdX,3827221,3828403,1182,394,+,50.17,amino acid ABC transporter permease,WP_000019655.1
HRS04_RS18630,yhdY,3828412,3829516,1104,368,+,52.08,amino acid ABC transporter permease,WP_001299298.1
HRS04_RS18635,yhdZ,3829523,3830282,759,253,+,47.3,amino acid ABC transporter ATP-binding protein,WP_000078338.1
HRS04_RS18675,yrdA,3836161,3836716,555,185,+,48.83,gamma carbonic anhydrase family protein,WP_001286216.1
HRS04_RS18680,yrdB,3836691,3836949,258,86,-,48.06,DUF1488 family protein,WP_001070563.1
HRS04_RS18685,aroE,3836945,3837764,819,273,-,48.35,shikimate dehydrogenase,WP_000451238.1
HRS04_RS18690,tsaC,3837768,3838341,573,191,-,53.05,L-threonylcarbamoyladenylate synthase type 1 TsaC,WP_001297709.1
HRS04_RS18695,yrdD,3838345,3838888,543,181,-,49.91,DNA topoisomerase family protein,WP_001129723.1
HRS04_RS18700,smg,3838916,3839390,474,158,-,45.36,DUF494 family protein Smg,WP_000460670.1
HRS04_RS18705,dprA,3839361,3840486,1125,375,-,50.84,DNA-protecting protein DprA,WP_000228519.1
HRS04_RS18710,def,3840615,3841125,510,170,+,46.47,peptide deformylase,WP_000114984.1
HRS04_RS18715,fmt,3841139,3842087,948,316,+,52.85,methionyl-tRNA formyltransferase,WP_000004432.1
HRS04_RS18720,rsmB,3842132,3843422,1290,430,+,50.16,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,WP_000744779.1
HRS04_RS18725,trkA,3843443,3844820,1377,459,+,50.4,Trk system potassium transporter TrkA,WP_000691382.1
HRS04_RS18730,mscL,3844949,3845360,411,137,+,45.01,large-conductance mechanosensitive channel protein MscL,WP_000022442.1
HRS04_RS18735,arfA,3845356,3845575,219,73,-,42.92,alternative ribosome-rescue factor ArfA,WP_000092699.1
HRS04_RS18740,zntR,3845630,3846056,426,142,-,49.77,Zn(2+)-responsive transcriptional regulator,WP_000285607.1
HRS04_RS18745,yhdN,3846066,3846435,369,123,-,47.43,DnaJ family domain-containing protein,WP_000266488.1
HRS04_RS18750,rplQ,3846541,3846925,384,128,-,53.65,50S ribosomal protein L17,WP_001216368.1
HRS04_RS18755,rpoA,3846965,3847955,990,330,-,52.12,DNA-directed RNA polymerase subunit alpha,WP_094658495.1
HRS04_RS18760,rpsD,3847980,3848601,621,207,-,50.72,30S ribosomal protein S4,WP_000135224.1
HRS04_RS18765,rpsK,3848634,3849024,390,130,-,51.28,30S ribosomal protein S11,WP_001029684.1
HRS04_RS18770,rpsM,3849040,3849397,357,119,-,51.82,30S ribosomal protein S13,WP_000090775.1
HRS04_RS18775,rpmJ,3849543,3849660,117,39,-,47.86,50S ribosomal protein L36,WP_000868187.1
HRS04_RS18780,secY,3849691,3851023,1332,444,-,49.47,preprotein translocase subunit SecY,WP_001118861.1
HRS04_RS18785,rplO,3851030,3851465,435,145,-,53.56,50S ribosomal protein L15,WP_001238917.1
HRS04_RS18790,rpmD,3851468,3851648,180,60,-,50.0,50S ribosomal protein L30,WP_001140433.1
HRS04_RS18795,rpsE,3851651,3852155,504,168,-,50.0,30S ribosomal protein S5,WP_000940121.1
HRS04_RS18800,rplR,3852169,3852523,354,118,-,53.39,50S ribosomal protein L18,WP_000358960.1
HRS04_RS18805,rplF,3852532,3853066,534,178,-,52.06,50S ribosomal protein L6,WP_000091945.1
HRS04_RS18810,rpsH,3853078,3853471,393,131,-,50.13,30S ribosomal protein S8,WP_000062611.1
HRS04_RS18815,rpsN,3853504,3853810,306,102,-,52.61,30S ribosomal protein S14,WP_001118930.1
HRS04_RS18820,rplE,3853824,3854364,540,180,-,49.81,50S ribosomal protein L5,WP_001096200.1
HRS04_RS18825,rplX,3854378,3854693,315,105,-,46.35,50S ribosomal protein L24,WP_000729185.1
HRS04_RS18830,rplN,3854703,3855075,372,124,-,51.08,50S ribosomal protein L14,WP_000613955.1
