gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
HRS04_RS18790,rpmD,3851648,-,HRS04_RS18795,rpsE,3851651,-,3,Muy cercano (< 50 pb),True
HRS04_RS18795,rpsE,3852155,-,HRS04_RS18800,rplR,3852169,-,14,Muy cercano (< 50 pb),True
HRS04_RS18800,rplR,3852523,-,HRS04_RS18805,rplF,3852532,-,9,Muy cercano (< 50 pb),True
HRS04_RS18805,rplF,3853066,-,HRS04_RS18810,rpsH,3853078,-,12,Muy cercano (< 50 pb),True
HRS04_RS18810,rpsH,3853471,-,HRS04_RS18815,rpsN,3853504,-,33,Muy cercano (< 50 pb),True
HRS04_RS18815,rpsN,3853810,-,HRS04_RS18820,rplE,3853824,-,14,Muy cercano (< 50 pb),True
HRS04_RS18820,rplE,3854364,-,HRS04_RS18825,rplX,3854378,-,14,Muy cercano (< 50 pb),True
HRS04_RS18825,rplX,3854693,-,HRS04_RS18830,rplN,3854703,-,10,Muy cercano (< 50 pb),True
HRS04_RS18830,rplN,3855075,-,HRS04_RS18835,rpsQ,3855239,-,164,Moderado (100-200 pb),True
HRS04_RS18835,rpsQ,3855494,-,HRS04_RS18840,rpmC,3855493,-,-1,Solapado,True
HRS04_RS18840,rpmC,3855685,-,HRS04_RS18845,rplP,3855684,-,-1,Solapado,True
HRS04_RS18845,rplP,3856095,-,HRS04_RS18850,rpsC,3856107,-,12,Muy cercano (< 50 pb),True
HRS04_RS18850,rpsC,3856809,-,HRS04_RS18855,rplV,3856826,-,17,Muy cercano (< 50 pb),True
HRS04_RS18855,rplV,3857159,-,HRS04_RS18860,rpsS,3857173,-,14,Muy cercano (< 50 pb),True
HRS04_RS18860,rpsS,3857452,-,HRS04_RS18865,rplB,3857468,-,16,Muy cercano (< 50 pb),True
HRS04_RS18865,rplB,3858290,-,HRS04_RS18870,rplW,3858307,-,17,Muy cercano (< 50 pb),True
HRS04_RS18870,rplW,3858610,-,HRS04_RS18875,rplD,3858606,-,-4,Solapado,True
HRS04_RS18875,rplD,3859212,-,HRS04_RS18880,rplC,3859222,-,10,Muy cercano (< 50 pb),True
HRS04_RS18880,rplC,3859852,-,HRS04_RS18885,rpsJ,3859884,-,32,Muy cercano (< 50 pb),True
HRS04_RS18885,rpsJ,3860196,-,HRS04_RS18890,,3860574,+,378,Normal (200-500 pb),False
HRS04_RS18890,,3861042,+,HRS04_RS18895,bfr,3861038,-,-4,Solapado,False
HRS04_RS18895,bfr,3861515,-,HRS04_RS18900,bfd,3861587,-,72,Cercano (50-100 pb),True
HRS04_RS18900,bfd,3861782,-,HRS04_RS18905,tuf,3861964,-,182,Moderado (100-200 pb),True
HRS04_RS18905,tuf,3863149,-,HRS04_RS18910,fusA,3863219,-,70,Cercano (50-100 pb),True
HRS04_RS18910,fusA,3865334,-,HRS04_RS18915,rpsG,3865430,-,96,Cercano (50-100 pb),True
HRS04_RS18915,rpsG,3865901,-,HRS04_RS18920,rpsL,3865997,-,96,Cercano (50-100 pb),True
HRS04_RS18920,rpsL,3866372,-,HRS04_RS18925,tusB,3866497,-,125,Moderado (100-200 pb),True
HRS04_RS18925,tusB,3866785,-,HRS04_RS18930,tusC,3866792,-,7,Muy cercano (< 50 pb),True
HRS04_RS18930,tusC,3867152,-,HRS04_RS18935,tusD,3867151,-,-1,Solapado,True
HRS04_RS18935,tusD,3867538,-,HRS04_RS18940,yheO,3867537,-,-1,Solapado,True
HRS04_RS18940,yheO,3868260,-,HRS04_RS18945,fkpA,3868426,-,166,Moderado (100-200 pb),True
HRS04_RS18945,fkpA,3869239,-,HRS04_RS18950,slyX,3869459,+,220,Normal (200-500 pb),False
HRS04_RS18950,slyX,3869678,+,HRS04_RS18955,slyD,3869726,-,48,Muy cercano (< 50 pb),False
HRS04_RS18955,slyD,3870317,-,HRS04_RS18960,yheV,3870411,-,94,Cercano (50-100 pb),True
HRS04_RS18960,yheV,3870612,-,HRS04_RS18965,kefB,3870621,-,9,Muy cercano (< 50 pb),True
HRS04_RS18965,kefB,3872427,-,HRS04_RS18970,kefG,3872426,-,-1,Solapado,True
HRS04_RS18970,kefG,3872978,-,HRS04_RS18975,yheS,3873108,+,130,Moderado (100-200 pb),False
HRS04_RS18975,yheS,3875022,+,HRS04_RS18980,yheT,3875021,+,-1,Solapado,True
HRS04_RS18980,yheT,3876044,+,HRS04_RS18985,yheU,3876037,+,-7,Solapado,True
HRS04_RS18985,yheU,3876256,+,HRS04_RS18990,prkB,3876309,+,53,Cercano (50-100 pb),True
HRS04_RS18990,prkB,3877179,+,HRS04_RS18995,yhfA,3877233,-,54,Cercano (50-100 pb),False
HRS04_RS18995,yhfA,3877638,-,HRS04_RS19000,crp,3877939,+,301,Normal (200-500 pb),False
HRS04_RS19000,crp,3878572,+,HRS04_RS19005,yhfK,3878622,+,50,Cercano (50-100 pb),True
HRS04_RS19005,yhfK,3880713,+,HRS04_RS19010,argD,3880779,-,66,Cercano (50-100 pb),False
HRS04_RS19010,argD,3882000,-,HRS04_RS19015,pabA,3882085,-,85,Cercano (50-100 pb),True
HRS04_RS19015,pabA,3882649,-,HRS04_RS19020,fic,3882680,-,31,Muy cercano (< 50 pb),True
HRS04_RS19020,fic,3883283,-,HRS04_RS19025,yhfG,3883272,-,-11,Solapado,True
HRS04_RS19025,yhfG,3883440,-,HRS04_RS19030,ppiA,3883544,-,104,Moderado (100-200 pb),True
HRS04_RS19030,ppiA,3884117,-,HRS04_RS19035,tsgA,3884387,+,270,Normal (200-500 pb),False
HRS04_RS19035,tsgA,3885569,+,HRS04_RS19040,nirB,3885830,+,261,Normal (200-500 pb),True
HRS04_RS19040,nirB,3888374,+,HRS04_RS19045,nirD,3888370,+,-4,Solapado,True
HRS04_RS19045,nirD,3888697,+,HRS04_RS19050,nirC,3888823,+,126,Moderado (100-200 pb),True
HRS04_RS19050,nirC,3889630,+,HRS04_RS19055,cysG,3889648,+,18,Muy cercano (< 50 pb),True
HRS04_RS19055,cysG,3891022,+,HRS04_RS19060,yhfL,3891268,+,246,Normal (200-500 pb),True
HRS04_RS19060,yhfL,3891436,+,HRS04_RS19065,frlA,3891730,+,294,Normal (200-500 pb),True
HRS04_RS19065,frlA,3893068,+,HRS04_RS19070,frlB,3893088,+,20,Muy cercano (< 50 pb),True
HRS04_RS19070,frlB,3894111,+,HRS04_RS19075,frlC,3894160,+,49,Muy cercano (< 50 pb),True
HRS04_RS19075,frlC,3894991,+,HRS04_RS19080,frlD,3894987,+,-4,Solapado,True
HRS04_RS19080,frlD,3895773,+,HRS04_RS19085,frlR,3895872,+,99,Cercano (50-100 pb),True
HRS04_RS19085,frlR,3896604,+,HRS04_RS19090,yhfS,3896755,-,151,Moderado (100-200 pb),False
HRS04_RS19090,yhfS,3897841,-,HRS04_RS19095,yhfT,3897852,-,11,Muy cercano (< 50 pb),True
HRS04_RS19095,yhfT,3899157,-,HRS04_RS19100,yhfU,3899168,-,11,Muy cercano (< 50 pb),True
HRS04_RS19100,yhfU,3899522,-,HRS04_RS19105,php,3899532,-,10,Muy cercano (< 50 pb),True
HRS04_RS19105,php,3900411,-,HRS04_RS19110,yhfW,3900407,-,-4,Solapado,True
HRS04_RS19110,yhfW,3901634,-,HRS04_RS19115,yhfX,3901633,-,-1,Solapado,True
HRS04_RS19115,yhfX,3902797,-,HRS04_RS19120,yhfY,3902880,-,83,Cercano (50-100 pb),True
HRS04_RS19120,yhfY,3903243,-,HRS04_RS19125,yhfZ,3903259,-,16,Muy cercano (< 50 pb),True
HRS04_RS19125,yhfZ,3904165,-,HRS04_RS19130,trpS,3904433,-,268,Normal (200-500 pb),True
HRS04_RS19130,trpS,3905438,-,HRS04_RS19135,gph,3905430,-,-8,Solapado,True
HRS04_RS19135,gph,3906189,-,HRS04_RS19140,rpe,3906181,-,-8,Solapado,True
HRS04_RS19140,rpe,3906859,-,HRS04_RS19145,dam,3906876,-,17,Muy cercano (< 50 pb),True
HRS04_RS19145,dam,3907713,-,HRS04_RS19150,damX,3907819,-,106,Moderado (100-200 pb),True
HRS04_RS19150,damX,3909106,-,HRS04_RS19155,aroB,3909197,-,91,Cercano (50-100 pb),True
HRS04_RS19155,aroB,3910286,-,HRS04_RS19160,aroK,3910342,-,56,Cercano (50-100 pb),True
HRS04_RS19160,aroK,3910864,-,HRS04_RS19165,hofQ,3911264,-,400,Normal (200-500 pb),True
HRS04_RS19165,hofQ,3912503,-,HRS04_RS19170,hofP,3912414,-,-89,Solapado,True
HRS04_RS19170,hofP,3912819,-,HRS04_RS19175,hofO,3912808,-,-11,Solapado,True
HRS04_RS19175,hofO,3913249,-,HRS04_RS19180,hofN,3913232,-,-17,Solapado,True
HRS04_RS19180,hofN,3913772,-,HRS04_RS19185,hofM,3913771,-,-1,Solapado,True
HRS04_RS19185,hofM,3914551,-,HRS04_RS19190,mrcA,3914670,+,119,Moderado (100-200 pb),False
HRS04_RS19190,mrcA,3917223,+,HRS04_RS19195,nudE,3917390,-,167,Moderado (100-200 pb),False
HRS04_RS19195,nudE,3917951,-,HRS04_RS19200,igaA,3918270,+,319,Normal (200-500 pb),False
HRS04_RS19200,igaA,3920406,+,HRS04_RS19205,yrfG,3920470,+,64,Cercano (50-100 pb),True
HRS04_RS19205,yrfG,3921139,+,HRS04_RS19210,hslR,3921149,+,10,Muy cercano (< 50 pb),True
HRS04_RS19210,hslR,3921551,+,HRS04_RS19215,hslO,3921575,+,24,Muy cercano (< 50 pb),True
HRS04_RS19215,hslO,3922454,+,HRS04_RS19220,yhgE,3922588,-,134,Moderado (100-200 pb),False
HRS04_RS19220,yhgE,3924313,-,HRS04_RS19225,pckA,3924691,+,378,Normal (200-500 pb),False
HRS04_RS19225,pckA,3926314,+,HRS04_RS19230,envZ,3926389,-,75,Cercano (50-100 pb),False
HRS04_RS19230,envZ,3927742,-,HRS04_RS19235,ompR,3927738,-,-4,Solapado,True
HRS04_RS19235,ompR,3928458,-,HRS04_RS19240,greB,3928685,+,227,Normal (200-500 pb),False
HRS04_RS19240,greB,3929162,+,HRS04_RS19245,yhgF,3929258,+,96,Cercano (50-100 pb),True
HRS04_RS19245,yhgF,3931580,+,HRS04_RS19250,feoA,3932017,+,437,Normal (200-500 pb),True
HRS04_RS19250,feoA,3932245,+,HRS04_RS19255,feoB,3932261,+,16,Muy cercano (< 50 pb),True
HRS04_RS19255,feoB,3934583,+,HRS04_RS19260,feoC,3934582,+,-1,Solapado,True
HRS04_RS19260,feoC,3934819,+,HRS04_RS19265,rpnA,3935021,+,202,Normal (200-500 pb),True
HRS04_RS19265,rpnA,3935900,+,HRS04_RS19270,bioH,3935928,-,28,Muy cercano (< 50 pb),False
HRS04_RS19270,bioH,3936699,-,HRS04_RS19275,gntX,3936736,+,37,Muy cercano (< 50 pb),False
HRS04_RS19275,gntX,3937420,+,HRS04_RS19280,nfuA,3937478,+,58,Cercano (50-100 pb),True
HRS04_RS19280,nfuA,3938054,+,HRS04_RS19285,gntT,3938414,+,360,Normal (200-500 pb),True
HRS04_RS19285,gntT,3939731,+,HRS04_RS19290,malQ,3939775,-,44,Muy cercano (< 50 pb),False
HRS04_RS19290,malQ,3941860,-,HRS04_RS19295,malP,3941869,-,9,Muy cercano (< 50 pb),True
HRS04_RS19295,malP,3944263,-,HRS04_RS19300,malT,3944874,+,611,Grande (> 500 pb),False
HRS04_RS19300,malT,3947580,+,HRS04_RS19305,rtcA,3947622,-,42,Muy cercano (< 50 pb),False
HRS04_RS19305,rtcA,3948639,-,HRS04_RS19310,rtcB,3948642,-,3,Muy cercano (< 50 pb),True
HRS04_RS19310,rtcB,3949869,-,HRS04_RS19315,rtcR,3950057,+,188,Moderado (100-200 pb),False
HRS04_RS19315,rtcR,3951656,+,HRS04_RS19320,,3951637,-,-19,Solapado,False
HRS04_RS19320,,3952396,-,HRS04_RS19325,glpG,3952412,-,16,Muy cercano (< 50 pb),True
HRS04_RS19325,glpG,3953243,-,HRS04_RS19330,glpE,3953287,-,44,Muy cercano (< 50 pb),True
HRS04_RS19330,glpE,3953614,-,HRS04_RS19335,glpD,3953803,+,189,Moderado (100-200 pb),False
HRS04_RS19335,glpD,3955309,+,HRS04_RS19340,,3955362,-,53,Cercano (50-100 pb),False
HRS04_RS19340,,3955968,-,HRS04_RS19345,,3955970,-,2,Muy cercano (< 50 pb),True
HRS04_RS19345,,3956738,-,HRS04_RS19350,,3956740,-,2,Muy cercano (< 50 pb),True
HRS04_RS19350,,3957451,-,HRS04_RS19355,,3957465,-,14,Muy cercano (< 50 pb),True
HRS04_RS19355,,3958974,-,HRS04_RS19360,glgP,3959099,-,125,Moderado (100-200 pb),True
HRS04_RS19360,glgP,3961547,-,HRS04_RS19365,glgA,3961565,-,18,Muy cercano (< 50 pb),True
HRS04_RS19365,glgA,3962999,-,HRS04_RS19370,glgC,3962998,-,-1,Solapado,True
HRS04_RS19370,glgC,3964294,-,HRS04_RS19375,glgX,3964311,-,17,Muy cercano (< 50 pb),True
HRS04_RS19375,glgX,3966285,-,HRS04_RS19380,glgB,3966281,-,-4,Solapado,True
HRS04_RS19380,glgB,3968468,-,HRS04_RS19385,asd,3968740,-,272,Normal (200-500 pb),True
HRS04_RS19385,asd,3969844,-,HRS04_RS19390,yhgN,3970035,+,191,Moderado (100-200 pb),False
HRS04_RS19390,yhgN,3970629,+,HRS04_RS19395,gntU,3970685,-,56,Cercano (50-100 pb),False
HRS04_RS19395,gntU,3972026,-,HRS04_RS19400,gntK,3972029,-,3,Muy cercano (< 50 pb),True
HRS04_RS19400,gntK,3972557,-,HRS04_RS19405,gntR,3972695,-,138,Moderado (100-200 pb),True
HRS04_RS19405,gntR,3973691,-,HRS04_RS19410,yhhW,3973914,-,223,Normal (200-500 pb),True
HRS04_RS19410,yhhW,3974610,-,HRS04_RS19415,yhhX,3974732,-,122,Moderado (100-200 pb),True
HRS04_RS19415,yhhX,3975770,-,HRS04_RS19420,yhhY,3976101,+,331,Normal (200-500 pb),False
HRS04_RS19420,yhhY,3976590,+,HRS04_RS19425,tssD,3976826,+,236,Normal (200-500 pb),True
HRS04_RS19425,tssD,3978005,+,HRS04_RS19430,yrhA,3978001,+,-4,Solapado,True
HRS04_RS19430,yrhA,3978496,+,HRS04_RS19435,yrhD,3978590,+,94,Cercano (50-100 pb),True
HRS04_RS19435,yrhD,3978746,+,HRS04_RS19440,yrhB,3978945,+,199,Moderado (100-200 pb),True
HRS04_RS19440,yrhB,3979230,+,HRS04_RS19445,ggt,3979267,-,37,Muy cercano (< 50 pb),False
HRS04_RS19445,ggt,3981010,-,HRS04_RS19450,yhhA,3981129,+,119,Moderado (100-200 pb),False
HRS04_RS19450,yhhA,3981570,+,HRS04_RS19455,ugpQ,3981556,-,-14,Solapado,False
HRS04_RS19455,ugpQ,3982300,-,HRS04_RS19460,ugpC,3982296,-,-4,Solapado,True
HRS04_RS19460,ugpC,3983367,-,HRS04_RS19465,ugpE,3983368,-,1,Muy cercano (< 50 pb),True
HRS04_RS19465,ugpE,3984214,-,HRS04_RS19470,ugpA,3984210,-,-4,Solapado,True
HRS04_RS19470,ugpA,3985098,-,HRS04_RS19475,ugpB,3985195,-,97,Cercano (50-100 pb),True
HRS04_RS19475,ugpB,3986512,-,HRS04_RS19480,livF,3986907,-,395,Normal (200-500 pb),True
HRS04_RS19480,livF,3987621,-,HRS04_RS19485,livG,3987622,-,1,Muy cercano (< 50 pb),True
HRS04_RS19485,livG,3988390,-,HRS04_RS19490,livM,3988386,-,-4,Solapado,True
HRS04_RS19490,livM,3989664,-,HRS04_RS19495,livH,3989660,-,-4,Solapado,True
HRS04_RS19495,livH,3990587,-,HRS04_RS19500,livK,3990634,-,47,Muy cercano (< 50 pb),True
HRS04_RS19500,livK,3991744,-,HRS04_RS19505,panM,3992167,+,423,Normal (200-500 pb),False
HRS04_RS19505,panM,3992551,+,HRS04_RS19510,livJ,3992749,-,198,Moderado (100-200 pb),False
HRS04_RS19510,livJ,3993853,-,HRS04_RS19515,rpoH,3994123,-,270,Normal (200-500 pb),True
HRS04_RS19515,rpoH,3994978,-,HRS04_RS19520,ftsX,3995222,-,244,Normal (200-500 pb),True
HRS04_RS19520,ftsX,3996281,-,HRS04_RS19525,ftsE,3996273,-,-8,Solapado,True
HRS04_RS19525,ftsE,3996942,-,HRS04_RS19530,ftsY,3996944,-,2,Muy cercano (< 50 pb),True
HRS04_RS19530,ftsY,3998438,-,HRS04_RS19535,rsmD,3998587,+,149,Moderado (100-200 pb),False
HRS04_RS19535,rsmD,3999184,+,HRS04_RS19540,yhhL,3999173,+,-11,Solapado,True
HRS04_RS19540,yhhL,3999443,+,HRS04_RS19545,yhhM,3999445,-,2,Muy cercano (< 50 pb),False
HRS04_RS19545,yhhM,3999805,-,HRS04_RS19550,yhhN,3999945,+,140,Moderado (100-200 pb),False
HRS04_RS19550,yhhN,4000572,+,HRS04_RS19555,zntA,4000645,+,73,Cercano (50-100 pb),True
HRS04_RS19555,zntA,4002844,+,HRS04_RS19560,tusA,4002945,-,101,Moderado (100-200 pb),False
HRS04_RS19560,tusA,4003191,-,HRS04_RS19565,yhhQ,4003411,+,220,Normal (200-500 pb),False
HRS04_RS19565,yhhQ,4004077,+,HRS04_RS19570,dcrB,4004149,+,72,Cercano (50-100 pb),True
HRS04_RS19570,dcrB,4004707,+,HRS04_RS19575,yhhS,4004710,-,3,Muy cercano (< 50 pb),False
HRS04_RS19575,yhhS,4005928,-,HRS04_RS19580,yhhT,4006059,+,131,Moderado (100-200 pb),False
HRS04_RS19580,yhhT,4007109,+,HRS04_RS19585,acpT,4007163,+,54,Cercano (50-100 pb),True
HRS04_RS19585,acpT,4007751,+,HRS04_RS19590,nikA,4007861,+,110,Moderado (100-200 pb),True
HRS04_RS19590,nikA,4009436,+,HRS04_RS19595,nikB,4009435,+,-1,Solapado,True
HRS04_RS19595,nikB,4010380,+,HRS04_RS19600,nikC,4010376,+,-4,Solapado,True
HRS04_RS19600,nikC,4011210,+,HRS04_RS19605,nikD,4011209,+,-1,Solapado,True
HRS04_RS19605,nikD,4011974,+,HRS04_RS19610,nikE,4011970,+,-4,Solapado,True
HRS04_RS19610,nikE,4012777,+,HRS04_RS19615,nikR,4012782,+,5,Muy cercano (< 50 pb),True
HRS04_RS19615,nikR,4013184,+,HRS04_RS19620,,4013303,-,119,Moderado (100-200 pb),False
HRS04_RS19620,,4013663,-,HRS04_RS19625,,4013659,-,-4,Solapado,True
HRS04_RS19625,,4013890,-,HRS04_RS19630,yhhJ,4013993,-,103,Moderado (100-200 pb),True
HRS04_RS19630,yhhJ,4015118,-,HRS04_RS19635,rbbA,4015117,-,-1,Solapado,True
HRS04_RS19635,rbbA,4017853,-,HRS04_RS19640,yhiI,4017849,-,-4,Solapado,True
HRS04_RS19640,yhiI,4018917,-,HRS04_RS19645,yhiY,4018979,-,62,Cercano (50-100 pb),True
HRS04_RS19645,yhiY,4019093,-,HRS04_RS19650,yhiJ,4019282,-,189,Moderado (100-200 pb),True
HRS04_RS19650,yhiJ,4020905,-,HRS04_RS19655,,4021166,-,261,Normal (200-500 pb),True
HRS04_RS19655,,4022756,-,HRS04_RS19660,yhiM,4023139,+,383,Normal (200-500 pb),False
HRS04_RS19660,yhiM,4024192,+,HRS04_RS19665,pcoE,4024852,-,660,Grande (> 500 pb),False
HRS04_RS19665,pcoE,4025287,-,HRS04_RS19670,pcoS,4025504,-,217,Normal (200-500 pb),True
HRS04_RS19670,pcoS,4026905,-,HRS04_RS19675,pcoR,4026901,-,-4,Solapado,True
HRS04_RS19675,pcoR,4027582,-,HRS04_RS19680,pcoD,4027636,-,54,Cercano (50-100 pb),True
HRS04_RS19680,pcoD,4028515,-,HRS04_RS19685,pcoC,4028570,-,55,Cercano (50-100 pb),True
HRS04_RS19685,pcoC,4028951,-,HRS04_RS19690,pcoB,4028990,-,39,Muy cercano (< 50 pb),True
HRS04_RS19690,pcoB,4029881,-,HRS04_RS19695,pcoA,4029886,-,5,Muy cercano (< 50 pb),True
HRS04_RS19695,pcoA,4031704,-,HRS04_RS19700,,4031938,+,234,Normal (200-500 pb),False
HRS04_RS19700,,4032388,+,HRS04_RS19705,,4032676,+,288,Normal (200-500 pb),True
HRS04_RS19705,,4033414,+,HRS04_RS19710,,4033447,-,33,Muy cercano (< 50 pb),False
HRS04_RS19710,,4033645,-,HRS04_RS19715,silP,4033685,-,40,Muy cercano (< 50 pb),True
HRS04_RS19715,silP,4036133,-,HRS04_RS19720,,4036259,-,126,Moderado (100-200 pb),True
HRS04_RS19720,,4036700,-,HRS04_RS19725,silA,4036786,-,86,Cercano (50-100 pb),True
HRS04_RS19725,silA,4039933,-,HRS04_RS19730,silB,4039943,-,10,Muy cercano (< 50 pb),True
HRS04_RS19730,silB,4041236,-,HRS04_RS19735,cusF,4041349,-,113,Moderado (100-200 pb),True
HRS04_RS19735,cusF,4041703,-,HRS04_RS19740,silC,4041730,-,27,Muy cercano (< 50 pb),True
HRS04_RS19740,silC,4043116,-,HRS04_RS19745,silR,4043305,+,189,Moderado (100-200 pb),False
HRS04_RS19745,silR,4043986,+,HRS04_RS19750,silS,4043978,+,-8,Solapado,True
HRS04_RS19750,silS,4045460,+,HRS04_RS19755,silE,4045704,+,244,Normal (200-500 pb),True
HRS04_RS19755,silE,4046136,+,HRS04_RS19760,copM,4046283,+,147,Moderado (100-200 pb),True
HRS04_RS19760,copM,4046634,+,HRS04_RS19765,,4046802,-,168,Moderado (100-200 pb),False
HRS04_RS19765,,4048629,-,HRS04_RS19770,,4049192,-,563,Grande (> 500 pb),True
HRS04_RS19770,,4049492,-,HRS04_RS19775,,4049844,-,352,Normal (200-500 pb),True
HRS04_RS19775,,4050771,-,HRS04_RS19780,,4050782,-,11,Muy cercano (< 50 pb),True
HRS04_RS19780,,4052339,-,HRS04_RS19785,,4052379,-,40,Muy cercano (< 50 pb),True
HRS04_RS19785,,4053828,-,HRS04_RS19790,,4053827,-,-1,Solapado,True
HRS04_RS19790,,4055951,-,HRS04_RS19795,,4055937,-,-14,Solapado,True
HRS04_RS19795,,4056780,-,HRS04_RS19800,yhiN,4056922,-,142,Moderado (100-200 pb),True
HRS04_RS19800,yhiN,4058125,-,HRS04_RS19805,pitA,4058356,+,231,Normal (200-500 pb),False
HRS04_RS19805,pitA,4059856,+,HRS04_RS19810,uspB,4059926,-,70,Cercano (50-100 pb),False
HRS04_RS19810,uspB,4060262,-,HRS04_RS19815,uspA,4060652,+,390,Normal (200-500 pb),False
HRS04_RS19815,uspA,4061087,+,HRS04_RS19820,,4061185,-,98,Cercano (50-100 pb),False
HRS04_RS19820,,4061239,-,HRS04_RS19825,dtpB,4061404,+,165,Moderado (100-200 pb),False
HRS04_RS19825,dtpB,4062874,+,HRS04_RS19830,rsmJ,4062922,-,48,Muy cercano (< 50 pb),False
HRS04_RS19830,rsmJ,4063675,-,HRS04_RS19835,prlC,4063682,-,7,Muy cercano (< 50 pb),True
HRS04_RS19835,prlC,4065725,-,HRS04_RS19840,rlmJ,4065927,+,202,Normal (200-500 pb),False
HRS04_RS19840,rlmJ,4066770,+,HRS04_RS19845,gorA,4066841,+,71,Cercano (50-100 pb),True
HRS04_RS19845,gorA,4068194,+,HRS04_RS19850,dinQ,4068247,-,53,Cercano (50-100 pb),False
HRS04_RS19850,dinQ,4068331,-,HRS04_RS19855,arsR,4069070,+,739,Grande (> 500 pb),False
HRS04_RS19855,arsR,4069424,+,HRS04_RS19860,arsB,4069477,+,53,Cercano (50-100 pb),True
HRS04_RS19860,arsB,4070767,+,HRS04_RS19865,arsC,4070779,+,12,Muy cercano (< 50 pb),True
HRS04_RS19865,arsC,4071205,+,HRS04_RS19870,,4071338,-,133,Moderado (100-200 pb),False
HRS04_RS19870,,4071635,-,HRS04_RS19875,,4071742,+,107,Moderado (100-200 pb),False
HRS04_RS19875,,4072744,+,HRS04_RS19880,,4073324,+,580,Grande (> 500 pb),True
HRS04_RS19880,,4074440,+,HRS04_RS19885,slp,4074793,+,353,Normal (200-500 pb),True
HRS04_RS19885,slp,4075360,+,HRS04_RS19890,dctR,4075515,+,155,Moderado (100-200 pb),True
HRS04_RS19890,dctR,4076046,+,HRS04_RS19895,yhiD,4076087,-,41,Muy cercano (< 50 pb),False
HRS04_RS19895,yhiD,4076735,-,HRS04_RS19900,hdeB,4076798,-,63,Cercano (50-100 pb),True
HRS04_RS19900,hdeB,4077125,-,HRS04_RS19905,hdeA,4077240,-,115,Moderado (100-200 pb),True
HRS04_RS19905,hdeA,4077573,-,HRS04_RS19910,hdeD,4077827,+,254,Normal (200-500 pb),False
HRS04_RS19910,hdeD,4078400,+,HRS04_RS19915,gadE,4079198,+,798,Grande (> 500 pb),True
HRS04_RS19915,gadE,4079726,+,HRS04_RS19920,,4079726,-,0,Adyacente,False
HRS04_RS19920,,4080004,-,HRS04_RS19925,mdtE,4080111,+,107,Moderado (100-200 pb),False
HRS04_RS19925,mdtE,4081221,+,HRS04_RS19930,mdtF,4081245,+,24,Muy cercano (< 50 pb),True
HRS04_RS19930,mdtF,4084359,+,HRS04_RS19935,gadW,4084721,-,362,Normal (200-500 pb),False
HRS04_RS19935,gadW,4085450,-,HRS04_RS19940,gadX,4085817,-,367,Normal (200-500 pb),True
HRS04_RS19940,gadX,4086642,-,HRS04_RS19945,gadA,4087011,-,369,Normal (200-500 pb),True
HRS04_RS19945,gadA,4088412,-,HRS04_RS19950,ccp,4088622,-,210,Normal (200-500 pb),True
HRS04_RS19950,ccp,4090020,-,HRS04_RS19955,treF,4090424,+,404,Normal (200-500 pb),False
HRS04_RS19955,treF,4092074,+,HRS04_RS19960,yhjB,4092124,-,50,Cercano (50-100 pb),False
HRS04_RS19960,yhjB,4092727,-,HRS04_RS19965,rcdB,4093246,+,519,Grande (> 500 pb),False
HRS04_RS19965,rcdB,4094146,+,HRS04_RS19970,yhjD,4094194,+,48,Muy cercano (< 50 pb),True
HRS04_RS19970,yhjD,4095208,+,HRS04_RS19975,yhjE,4095618,+,410,Normal (200-500 pb),True
HRS04_RS19975,yhjE,4096941,+,HRS04_RS19980,yhjG,4097174,-,233,Normal (200-500 pb),False
HRS04_RS19980,yhjG,4099235,-,HRS04_RS19985,pdeH,4099304,-,69,Cercano (50-100 pb),True
HRS04_RS19985,pdeH,4100072,-,HRS04_RS19990,kdgK,4100303,+,231,Normal (200-500 pb),False
HRS04_RS19990,kdgK,4101233,+,HRS04_RS19995,yhjJ,4101328,-,95,Cercano (50-100 pb),False
HRS04_RS19995,yhjJ,4102825,-,HRS04_RS20000,dctA,4103045,-,220,Normal (200-500 pb),True
HRS04_RS20000,dctA,4104332,-,HRS04_RS20005,hmsP,4104514,-,182,Moderado (100-200 pb),True
HRS04_RS20005,hmsP,4106503,-,HRS04_RS20010,bcsC,4106584,-,81,Cercano (50-100 pb),True
HRS04_RS20010,bcsC,4110058,-,HRS04_RS20015,bcsZ,4110039,-,-19,Solapado,True
HRS04_RS20015,bcsZ,4111146,-,HRS04_RS20020,bcsB,4111152,-,6,Muy cercano (< 50 pb),True
HRS04_RS20020,bcsB,4113492,-,HRS04_RS20025,bcsA,4113502,-,10,Muy cercano (< 50 pb),True
HRS04_RS20025,bcsA,4116121,-,HRS04_RS20030,bcsQ,4116117,-,-4,Solapado,True
HRS04_RS20030,bcsQ,4116870,-,HRS04_RS20035,bcsR,4116881,-,11,Muy cercano (< 50 pb),True
HRS04_RS20035,bcsR,4117070,-,HRS04_RS20040,bcsE,4117342,+,272,Normal (200-500 pb),False
HRS04_RS20040,bcsE,4118914,+,HRS04_RS20045,bcsF,4118910,+,-4,Solapado,True
