gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
b3215,yhcA,3362786,+,b3216,yhcD,3362806,+,20,Muy cercano (< 50 pb),True
b3216,yhcD,3365188,+,b4569,yhcE,3365184,+,-4,Solapado,True
b4569,yhcE,3366929,+,b3218,insH10,3365701,-,-1228,Solapado,False
b3218,insH10,3366682,-,b3219,yhcF,3366925,+,243,Normal (200-500 pb),False
b3219,yhcF,3367642,+,b3220,yhcG,3367826,+,184,Moderado (100-200 pb),True
b3220,yhcG,3368954,+,b3221,nanQ,3369013,-,59,Cercano (50-100 pb),False
b3221,nanQ,3369478,-,b3222,nanK,3369474,-,-4,Solapado,True
b3222,nanK,3370350,-,b3223,nanE,3370346,-,-4,Solapado,True
b3223,nanE,3371036,-,b3224,nanT,3371083,-,47,Muy cercano (< 50 pb),True
b3224,nanT,3372574,-,b3225,nanA,3372682,-,108,Moderado (100-200 pb),True
b3225,nanA,3373576,-,b3226,nanR,3373697,-,121,Moderado (100-200 pb),True
b3226,nanR,3374489,-,b3227,dcuD,3374868,+,379,Normal (200-500 pb),False
b3227,dcuD,3376236,+,b3228,sspB,3376278,-,42,Muy cercano (< 50 pb),False
b3228,sspB,3376776,-,b3229,sspA,3376781,-,5,Muy cercano (< 50 pb),True
b3229,sspA,3377420,-,b3230,rpsI,3377814,-,394,Normal (200-500 pb),True
b3230,rpsI,3378207,-,b3231,rplM,3378222,-,15,Muy cercano (< 50 pb),True
b3231,rplM,3378651,-,b3232,zapE,3378869,-,218,Normal (200-500 pb),True
b3232,zapE,3379997,-,b3233,yhcB,3380190,+,193,Moderado (100-200 pb),False
b3233,yhcB,3380589,+,b3234,degQ,3380742,+,153,Moderado (100-200 pb),True
b3234,degQ,3382110,+,b3235,degS,3382199,+,89,Cercano (50-100 pb),True
b3235,degS,3383267,+,b3236,mdh,3383329,-,62,Cercano (50-100 pb),False
b3236,mdh,3384268,-,b3237,argR,3384702,+,434,Normal (200-500 pb),False
b3237,argR,3385173,+,b3238,yhcN,3385537,+,364,Normal (200-500 pb),True
b3238,yhcN,3385801,+,b3239,yhcO,3385856,-,55,Cercano (50-100 pb),False
b3239,yhcO,3386129,-,b3240,aaeB,3386220,-,91,Cercano (50-100 pb),True
b3240,aaeB,3388188,-,b3241,aaeA,3388193,-,5,Muy cercano (< 50 pb),True
b3241,aaeA,3389126,-,b3242,aaeX,3389133,-,7,Muy cercano (< 50 pb),True
b3242,aaeX,3389337,-,b3243,aaeR,3389519,+,182,Moderado (100-200 pb),False
b3243,aaeR,3390449,+,b3244,tldD,3390582,-,133,Moderado (100-200 pb),False
b3244,tldD,3392028,-,b4472,yhdP,3392457,-,429,Normal (200-500 pb),True
b4472,yhdP,3396258,-,b3247,rng,3396325,-,67,Cercano (50-100 pb),True
b3247,rng,3397795,-,b3248,yhdE,3397784,-,-11,Solapado,True
b3248,yhdE,3398378,-,b3249,mreD,3398386,-,8,Muy cercano (< 50 pb),True
b3249,mreD,3398875,-,b3250,mreC,3398874,-,-1,Solapado,True
b3250,mreC,3399978,-,b3251,mreB,3400043,-,65,Cercano (50-100 pb),True
b3251,mreB,3401087,-,b3252,csrD,3401391,-,304,Normal (200-500 pb),True
b3252,csrD,3403332,-,b3253,yhdH,3403483,+,151,Moderado (100-200 pb),False
b3253,yhdH,3404458,+,b3255,accB,3405435,+,977,Grande (> 500 pb),True
b3255,accB,3405906,+,b3256,accC,3405916,+,10,Muy cercano (< 50 pb),True
b3256,accC,3407266,+,b3257,yhdT,3407374,+,108,Moderado (100-200 pb),True
b3257,yhdT,3407617,+,b3258,panF,3407606,+,-11,Solapado,True
b3258,panF,3409058,+,b3259,prmA,3409069,+,11,Muy cercano (< 50 pb),True
b3259,prmA,3409951,+,b3260,dusB,3410279,+,328,Normal (200-500 pb),True
b3260,dusB,3411245,+,b3261,fis,3411270,+,25,Muy cercano (< 50 pb),True
b3261,fis,3411567,+,b3262,yhdJ,3411652,+,85,Cercano (50-100 pb),True
b3262,yhdJ,3412537,+,b3263,yhdU,3412620,+,83,Cercano (50-100 pb),True
b3263,yhdU,3412800,+,b3264,envR,3412802,-,2,Muy cercano (< 50 pb),False
b3264,envR,3413465,-,b3265,acrE,3413863,+,398,Normal (200-500 pb),False
b3265,acrE,3415021,+,b3266,acrF,3415032,+,11,Muy cercano (< 50 pb),True
b3266,acrF,3418137,+,b3267,yhdV,3418389,+,252,Normal (200-500 pb),True
b3267,yhdV,3418611,+,b3269,yhdX,3420133,+,1522,Grande (> 500 pb),True
b3269,yhdX,3421315,+,b3270,yhdY,3421324,+,9,Muy cercano (< 50 pb),True
b3270,yhdY,3422428,+,b3271,yhdZ,3422435,+,7,Muy cercano (< 50 pb),True
b3271,yhdZ,3423194,+,b3279,yrdA,3429235,+,6041,Grande (> 500 pb),True
b3279,yrdA,3429790,+,b3280,yrdB,3429765,-,-25,Solapado,False
b3280,yrdB,3430023,-,b3281,aroE,3430019,-,-4,Solapado,True
b3281,aroE,3430838,-,b3282,tsaC,3430842,-,4,Muy cercano (< 50 pb),True
b3282,tsaC,3431415,-,b3283,yrdD,3431419,-,4,Muy cercano (< 50 pb),True
b3283,yrdD,3431962,-,b3284,smg,3431990,-,28,Muy cercano (< 50 pb),True
b3284,smg,3432464,-,b4473,smf,3432435,-,-29,Solapado,True
b4473,smf,3433560,-,b3287,def,3433689,+,129,Moderado (100-200 pb),False
b3287,def,3434199,+,b3288,fmt,3434213,+,14,Muy cercano (< 50 pb),True
b3288,fmt,3435161,+,b3289,rsmB,3435206,+,45,Muy cercano (< 50 pb),True
b3289,rsmB,3436496,+,b3290,trkA,3436517,+,21,Muy cercano (< 50 pb),True
b3290,trkA,3437894,+,b3291,mscL,3438023,+,129,Moderado (100-200 pb),True
b3291,mscL,3438434,+,b4550,arfA,3438430,-,-4,Solapado,False
b4550,arfA,3438649,-,b3292,zntR,3438704,-,55,Cercano (50-100 pb),True
b3292,zntR,3439130,-,b3293,yhdN,3439140,-,10,Muy cercano (< 50 pb),True
b3293,yhdN,3439509,-,b3294,rplQ,3439615,-,106,Moderado (100-200 pb),True
b3294,rplQ,3439999,-,b3295,rpoA,3440039,-,40,Muy cercano (< 50 pb),True
b3295,rpoA,3441029,-,b3296,rpsD,3441054,-,25,Muy cercano (< 50 pb),True
b3296,rpsD,3441675,-,b3297,rpsK,3441708,-,33,Muy cercano (< 50 pb),True
b3297,rpsK,3442098,-,b3298,rpsM,3442114,-,16,Muy cercano (< 50 pb),True
b3298,rpsM,3442471,-,b3299,rpmJ,3442617,-,146,Moderado (100-200 pb),True
b3299,rpmJ,3442734,-,b3300,secY,3442765,-,31,Muy cercano (< 50 pb),True
b3300,secY,3444097,-,b3301,rplO,3444104,-,7,Muy cercano (< 50 pb),True
b3301,rplO,3444539,-,b3302,rpmD,3444542,-,3,Muy cercano (< 50 pb),True
b3302,rpmD,3444722,-,b3303,rpsE,3444725,-,3,Muy cercano (< 50 pb),True
b3303,rpsE,3445229,-,b3304,rplR,3445243,-,14,Muy cercano (< 50 pb),True
b3304,rplR,3445597,-,b3305,rplF,3445606,-,9,Muy cercano (< 50 pb),True
b3305,rplF,3446140,-,b3306,rpsH,3446152,-,12,Muy cercano (< 50 pb),True
b3306,rpsH,3446545,-,b3307,rpsN,3446578,-,33,Muy cercano (< 50 pb),True
b3307,rpsN,3446884,-,b3308,rplE,3446898,-,14,Muy cercano (< 50 pb),True
b3308,rplE,3447438,-,b3309,rplX,3447452,-,14,Muy cercano (< 50 pb),True
b3309,rplX,3447767,-,b3310,rplN,3447777,-,10,Muy cercano (< 50 pb),True
b3310,rplN,3448149,-,b3311,rpsQ,3448313,-,164,Moderado (100-200 pb),True
b3311,rpsQ,3448568,-,b3312,rpmC,3448567,-,-1,Solapado,True
b3312,rpmC,3448759,-,b3313,rplP,3448758,-,-1,Solapado,True
b3313,rplP,3449169,-,b3314,rpsC,3449181,-,12,Muy cercano (< 50 pb),True
b3314,rpsC,3449883,-,b3315,rplV,3449900,-,17,Muy cercano (< 50 pb),True
b3315,rplV,3450233,-,b3316,rpsS,3450247,-,14,Muy cercano (< 50 pb),True
b3316,rpsS,3450526,-,b3317,rplB,3450542,-,16,Muy cercano (< 50 pb),True
b3317,rplB,3451364,-,b3318,rplW,3451381,-,17,Muy cercano (< 50 pb),True
b3318,rplW,3451684,-,b3319,rplD,3451680,-,-4,Solapado,True
b3319,rplD,3452286,-,b3320,rplC,3452296,-,10,Muy cercano (< 50 pb),True
b3320,rplC,3452926,-,b3321,rpsJ,3452958,-,32,Muy cercano (< 50 pb),True
b3321,rpsJ,3453270,-,b3322,gspB,3453507,-,237,Normal (200-500 pb),True
b3322,gspB,3453927,-,b3323,gspA,3453928,-,1,Muy cercano (< 50 pb),True
b3323,gspA,3455398,-,b3324,gspC,3455577,+,179,Moderado (100-200 pb),False
b3324,gspC,3456393,+,b3325,gspD,3456376,+,-17,Solapado,True
b3325,gspD,3458329,+,b3326,gspE,3458338,+,9,Muy cercano (< 50 pb),True
b3326,gspE,3459820,+,b3327,gspF,3459816,+,-4,Solapado,True
b3327,gspF,3461013,+,b3328,gspG,3461022,+,9,Muy cercano (< 50 pb),True
b3328,gspG,3461460,+,b3329,gspH,3461467,+,7,Muy cercano (< 50 pb),True
b3329,gspH,3461977,+,b3330,gspI,3461973,+,-4,Solapado,True
b3330,gspI,3462351,+,b3331,gspJ,3462343,+,-8,Solapado,True
b3331,gspJ,3462931,+,b3332,gspK,3462923,+,-8,Solapado,True
b3332,gspK,3463907,+,b3333,gspL,3463921,+,14,Muy cercano (< 50 pb),True
b3333,gspL,3465085,+,b3334,gspM,3465081,+,-4,Solapado,True
b3334,gspM,3465543,+,b3335,gspO,3465542,+,-1,Solapado,True
b3335,gspO,3466220,+,b3336,bfr,3466248,-,28,Muy cercano (< 50 pb),False
b3336,bfr,3466725,-,b3337,bfd,3466796,-,71,Cercano (50-100 pb),True
b3337,bfd,3466991,-,b3338,chiA,3467159,-,168,Moderado (100-200 pb),True
b3338,chiA,3469853,-,b3339,tufA,3470144,-,291,Normal (200-500 pb),True
b3339,tufA,3471329,-,b3340,fusA,3471399,-,70,Cercano (50-100 pb),True
b3340,fusA,3473514,-,b3341,rpsG,3473541,-,27,Muy cercano (< 50 pb),True
b3341,rpsG,3474081,-,b3342,rpsL,3474177,-,96,Cercano (50-100 pb),True
b3342,rpsL,3474552,-,b3343,tusB,3474677,-,125,Moderado (100-200 pb),True
b3343,tusB,3474965,-,b3344,tusC,3474972,-,7,Muy cercano (< 50 pb),True
b3344,tusC,3475332,-,b3345,tusD,3475331,-,-1,Solapado,True
b3345,tusD,3475718,-,b3346,yheO,3475717,-,-1,Solapado,True
b3346,yheO,3476440,-,b3347,fkpA,3476606,-,166,Moderado (100-200 pb),True
b3347,fkpA,3477419,-,b3348,slyX,3477639,+,220,Normal (200-500 pb),False
b3348,slyX,3477858,+,b3349,slyD,3477906,-,48,Muy cercano (< 50 pb),False
b3349,slyD,3478497,-,b4551,yheV,3478591,-,94,Cercano (50-100 pb),True
b4551,yheV,3478792,-,b3350,kefB,3478801,-,9,Muy cercano (< 50 pb),True
b3350,kefB,3480607,-,b3351,kefG,3480606,-,-1,Solapado,True
b3351,kefG,3481161,-,b3352,yheS,3481288,+,127,Moderado (100-200 pb),False
b3352,yheS,3483202,+,b3353,yheT,3483201,+,-1,Solapado,True
b3353,yheT,3484224,+,b3354,yheU,3484217,+,-7,Solapado,True
b3354,yheU,3484436,+,b3355,prkB,3484489,+,53,Cercano (50-100 pb),True
b3355,prkB,3485359,+,b3356,yhfA,3485413,-,54,Cercano (50-100 pb),False
b3356,yhfA,3485818,-,b3357,crp,3486119,+,301,Normal (200-500 pb),False
b3357,crp,3486752,+,b3358,yhfK,3486790,+,38,Muy cercano (< 50 pb),True
b3358,yhfK,3488893,+,b3359,argD,3488959,-,66,Cercano (50-100 pb),False
b3359,argD,3490180,-,b4820,yrfJ,3490131,-,-49,Solapado,True
b4820,yrfJ,3490185,-,b3360,pabA,3490265,-,80,Cercano (50-100 pb),True
b3360,pabA,3490829,-,b3361,fic,3490860,-,31,Muy cercano (< 50 pb),True
b3361,fic,3491463,-,b3362,yhfG,3491452,-,-11,Solapado,True
b3362,yhfG,3491620,-,b3363,ppiA,3491724,-,104,Moderado (100-200 pb),True
b3363,ppiA,3492297,-,b3364,tsgA,3492567,+,270,Normal (200-500 pb),False
b3364,tsgA,3493749,+,b3365,nirB,3494010,+,261,Normal (200-500 pb),True
b3365,nirB,3496554,+,b3366,nirD,3496550,+,-4,Solapado,True
b3366,nirD,3496877,+,b3367,nirC,3497002,+,125,Moderado (100-200 pb),True
b3367,nirC,3497809,+,b3368,cysG,3497827,+,18,Muy cercano (< 50 pb),True
b3368,cysG,3499201,+,b3369,yhfL,3499447,+,246,Normal (200-500 pb),True
b3369,yhfL,3499615,+,b3370,frlA,3499909,+,294,Normal (200-500 pb),True
b3370,frlA,3501247,+,b3371,frlB,3501267,+,20,Muy cercano (< 50 pb),True
b3371,frlB,3502290,+,b4474,frlC,3502339,+,49,Muy cercano (< 50 pb),True
b4474,frlC,3503170,+,b3374,frlD,3503166,+,-4,Solapado,True
b3374,frlD,3503952,+,b3375,frlR,3504051,+,99,Cercano (50-100 pb),True
b3375,frlR,3504783,+,b3376,yhfS,3504934,-,151,Moderado (100-200 pb),False
b3376,yhfS,3506020,-,b3377,yhfT,3506031,-,11,Muy cercano (< 50 pb),True
b3377,yhfT,3507336,-,b3378,yhfU,3507347,-,11,Muy cercano (< 50 pb),True
b3378,yhfU,3507701,-,b3379,php,3507711,-,10,Muy cercano (< 50 pb),True
b3379,php,3508590,-,b3380,yhfW,3508586,-,-4,Solapado,True
b3380,yhfW,3509813,-,b3381,yhfX,3509812,-,-1,Solapado,True
b3381,yhfX,3510976,-,b3382,yhfY,3511059,-,83,Cercano (50-100 pb),True
b3382,yhfY,3511422,-,b3383,yhfZ,3511438,-,16,Muy cercano (< 50 pb),True
b3383,yhfZ,3512344,-,b3384,trpS,3512633,-,289,Normal (200-500 pb),True
b3384,trpS,3513638,-,b3385,gph,3513630,-,-8,Solapado,True
b3385,gph,3514389,-,b3386,rpe,3514381,-,-8,Solapado,True
b3386,rpe,3515059,-,b3387,dam,3515076,-,17,Muy cercano (< 50 pb),True
b3387,dam,3515913,-,b3388,damX,3516019,-,106,Moderado (100-200 pb),True
b3388,damX,3517306,-,b3389,aroB,3517397,-,91,Cercano (50-100 pb),True
b3389,aroB,3518486,-,b3390,aroK,3518542,-,56,Cercano (50-100 pb),True
b3390,aroK,3519064,-,b3391,hofQ,3519464,-,400,Normal (200-500 pb),True
b3391,hofQ,3520703,-,b3392,hofP,3520614,-,-89,Solapado,True
b3392,hofP,3521019,-,b3393,hofO,3521008,-,-11,Solapado,True
b3393,hofO,3521449,-,b3394,hofN,3521432,-,-17,Solapado,True
b3394,hofN,3521972,-,b3395,hofM,3521971,-,-1,Solapado,True
b3395,hofM,3522751,-,b3396,mrcA,3522870,+,119,Moderado (100-200 pb),False
b3396,mrcA,3525423,+,b3397,nudE,3525588,-,165,Moderado (100-200 pb),False
b3397,nudE,3526149,-,b3398,igaA,3526468,+,319,Normal (200-500 pb),False
b3398,igaA,3528604,+,b3399,yrfG,3528668,+,64,Cercano (50-100 pb),True
b3399,yrfG,3529337,+,b3400,hslR,3529347,+,10,Muy cercano (< 50 pb),True
b3400,hslR,3529749,+,b3401,hslO,3529773,+,24,Muy cercano (< 50 pb),True
b3401,hslO,3530652,+,b3402,yhgE,3530714,-,62,Cercano (50-100 pb),False
b3402,yhgE,3532439,-,b3403,pck,3532817,+,378,Normal (200-500 pb),False
b3403,pck,3534440,+,b3404,envZ,3534515,-,75,Cercano (50-100 pb),False
b3404,envZ,3535868,-,b3405,ompR,3535864,-,-4,Solapado,True
b3405,ompR,3536584,-,b3406,greB,3536811,+,227,Normal (200-500 pb),False
b3406,greB,3537288,+,b3407,yhgF,3537384,+,96,Cercano (50-100 pb),True
b3407,yhgF,3539706,+,b3408,feoA,3540162,+,456,Normal (200-500 pb),True
b3408,feoA,3540390,+,b3409,feoB,3540406,+,16,Muy cercano (< 50 pb),True
b3409,feoB,3542728,+,b3410,feoC,3542727,+,-1,Solapado,True
b3410,feoC,3542964,+,b3411,rpnA,3543166,+,202,Normal (200-500 pb),True
b3411,rpnA,3544045,+,b3412,bioH,3544073,-,28,Muy cercano (< 50 pb),False
b3412,bioH,3544844,-,b3413,yhgH,3544881,+,37,Muy cercano (< 50 pb),False
b3413,yhgH,3545565,+,b3414,nfuA,3545623,+,58,Cercano (50-100 pb),True
b3414,nfuA,3546199,+,b3415,gntT,3546558,+,359,Normal (200-500 pb),True
b3415,gntT,3547875,+,b3416,malQ,3547985,-,110,Moderado (100-200 pb),False
b3416,malQ,3550070,-,b3417,malP,3550079,-,9,Muy cercano (< 50 pb),True
b3417,malP,3552473,-,b3418,malT,3553084,+,611,Grande (> 500 pb),False
b3418,malT,3555790,+,b4475,rtcA,3555832,-,42,Muy cercano (< 50 pb),False
b4475,rtcA,3556849,-,b3421,rtcB,3556852,-,3,Muy cercano (< 50 pb),True
b3421,rtcB,3558079,-,b3422,rtcR,3558267,+,188,Moderado (100-200 pb),False
b3422,rtcR,3559866,+,b3424,glpG,3560621,-,755,Grande (> 500 pb),False
b3424,glpG,3561452,-,b3425,glpE,3561496,-,44,Muy cercano (< 50 pb),True
b3425,glpE,3561823,-,b3426,glpD,3562012,+,189,Moderado (100-200 pb),False
b3426,glpD,3563518,+,b3427,yzgL,3563723,-,205,Normal (200-500 pb),False
b3427,yzgL,3564005,-,b3428,glgP,3564133,-,128,Moderado (100-200 pb),True
b3428,glgP,3566581,-,b3429,glgA,3566599,-,18,Muy cercano (< 50 pb),True
b3429,glgA,3568033,-,b3430,glgC,3568032,-,-1,Solapado,True
b3430,glgC,3569328,-,b3431,glgX,3569345,-,17,Muy cercano (< 50 pb),True
b3431,glgX,3571319,-,b3432,glgB,3571315,-,-4,Solapado,True
b3432,glgB,3573502,-,b4788,yhgO,3573659,-,157,Moderado (100-200 pb),True
b4788,yhgO,3573701,-,b4789,yhgP,3573678,-,-23,Solapado,True
b4789,yhgP,3573708,-,b3433,asd,3573774,-,66,Cercano (50-100 pb),True
b3433,asd,3574878,-,b3434,yhgN,3575070,+,192,Moderado (100-200 pb),False
b3434,yhgN,3575664,+,b4476,gntU,3575720,-,56,Cercano (50-100 pb),False
b4476,gntU,3577061,-,b3437,gntK,3577064,-,3,Muy cercano (< 50 pb),True
b3437,gntK,3577592,-,b3438,gntR,3577730,-,138,Moderado (100-200 pb),True
b3438,gntR,3578726,-,b3439,yhhW,3578949,-,223,Normal (200-500 pb),True
b3439,yhhW,3579645,-,b3440,yhhX,3579767,-,122,Moderado (100-200 pb),True
b3440,yhhX,3580805,-,b3441,yhhY,3581137,+,332,Normal (200-500 pb),False
b3441,yhhY,3581626,+,b3442,yhhZ,3581862,+,236,Normal (200-500 pb),True
b3442,yhhZ,3583041,+,b3443,yrhA,3583037,+,-4,Solapado,True
b3443,yrhA,3584309,+,b3444,insA6,3583482,+,-827,Solapado,True
b3444,insA6,3583758,+,b3445,insB6,3583676,+,-82,Solapado,True
b3445,insB6,3584180,+,b4612,yrhD,3584403,+,223,Normal (200-500 pb),True
b4612,yrhD,3584559,+,b3446,yrhB,3584758,+,199,Moderado (100-200 pb),True
b3446,yrhB,3585043,+,b3447,ggt,3585080,-,37,Muy cercano (< 50 pb),False
b3447,ggt,3586823,-,b3448,yhhA,3586942,+,119,Moderado (100-200 pb),False
b3448,yhhA,3587383,+,b3449,ugpQ,3587369,-,-14,Solapado,False
b3449,ugpQ,3588113,-,b3450,ugpC,3588109,-,-4,Solapado,True
b3450,ugpC,3589180,-,b3451,ugpE,3589181,-,1,Muy cercano (< 50 pb),True
b3451,ugpE,3590027,-,b3452,ugpA,3590023,-,-4,Solapado,True
b3452,ugpA,3590911,-,b3453,ugpB,3591008,-,97,Cercano (50-100 pb),True
b3453,ugpB,3592325,-,b3454,livF,3592723,-,398,Normal (200-500 pb),True
b3454,livF,3593437,-,b3455,livG,3593438,-,1,Muy cercano (< 50 pb),True
b3455,livG,3594206,-,b3456,livM,3594202,-,-4,Solapado,True
b3456,livM,3595480,-,b3457,livH,3595476,-,-4,Solapado,True
b3457,livH,3596403,-,b3458,livK,3596450,-,47,Muy cercano (< 50 pb),True
b3458,livK,3597560,-,b3459,panZ,3597983,+,423,Normal (200-500 pb),False
b3459,panZ,3598367,+,b3460,livJ,3598554,-,187,Moderado (100-200 pb),False
b3460,livJ,3599658,-,b3461,rpoH,3599928,-,270,Normal (200-500 pb),True
b3461,rpoH,3600783,-,b3462,ftsX,3601027,-,244,Normal (200-500 pb),True
b3462,ftsX,3602086,-,b3463,ftsE,3602078,-,-8,Solapado,True
b3463,ftsE,3602747,-,b3464,ftsY,3602749,-,2,Muy cercano (< 50 pb),True
b3464,ftsY,3604243,-,b3465,rsmD,3604392,+,149,Moderado (100-200 pb),False
b3465,rsmD,3604989,+,b3466,yhhL,3604978,+,-11,Solapado,True
b3466,yhhL,3605248,+,b3467,yhhM,3605250,-,2,Muy cercano (< 50 pb),False
b3467,yhhM,3605610,-,b3468,yhhN,3605750,+,140,Moderado (100-200 pb),False
b3468,yhhN,3606377,+,b3469,zntA,3606450,+,73,Cercano (50-100 pb),True
b3469,zntA,3608649,+,b3470,tusA,3608750,-,101,Moderado (100-200 pb),False
b3470,tusA,3608996,-,b3471,yhhQ,3609216,+,220,Normal (200-500 pb),False
b3471,yhhQ,3609882,+,b3472,dcrB,3609954,+,72,Cercano (50-100 pb),True
b3472,dcrB,3610512,+,b3473,yhhS,3610515,-,3,Muy cercano (< 50 pb),False
b3473,yhhS,3611733,-,b3474,yhhT,3611864,+,131,Moderado (100-200 pb),False
b3474,yhhT,3612914,+,b3475,acpT,3612968,+,54,Cercano (50-100 pb),True
b3475,acpT,3613556,+,b3476,nikA,3613666,+,110,Moderado (100-200 pb),True
b3476,nikA,3615241,+,b3477,nikB,3615240,+,-1,Solapado,True
b3477,nikB,3616185,+,b3478,nikC,3616181,+,-4,Solapado,True
b3478,nikC,3617015,+,b3479,nikD,3617014,+,-1,Solapado,True
b3479,nikD,3617779,+,b3480,nikE,3617775,+,-4,Solapado,True
b3480,nikE,3618582,+,b3481,nikR,3618587,+,5,Muy cercano (< 50 pb),True
b3481,nikR,3618989,+,b3482,rhsB,3619191,+,202,Normal (200-500 pb),True
b3482,rhsB,3623427,+,b3483,yhhH,3623398,+,-29,Solapado,True
b3483,yhhH,3623782,+,b3484,yhhI,3624377,+,595,Grande (> 500 pb),True
b3484,yhhI,3625514,+,b3485,yhhJ,3625678,-,164,Moderado (100-200 pb),False
b3485,yhhJ,3626803,-,b3486,rbbA,3626802,-,-1,Solapado,True
b3486,rbbA,3629538,-,b3487,yhiI,3629534,-,-4,Solapado,True
b3487,yhiI,3630602,-,b4790,yhiY,3630664,-,62,Cercano (50-100 pb),True
b4790,yhiY,3630778,-,b3488,yhiJ,3630967,-,189,Moderado (100-200 pb),True
b3488,yhiJ,3632590,-,b3491,yhiM,3634840,+,2250,Grande (> 500 pb),False
b3491,yhiM,3635893,+,b3492,yhiN,3636207,-,314,Normal (200-500 pb),False
b3492,yhiN,3637410,-,b3493,pitA,3637641,+,231,Normal (200-500 pb),False
b3493,pitA,3639141,+,b3494,uspB,3639384,-,243,Normal (200-500 pb),False
b3494,uspB,3639720,-,b3495,uspA,3640110,+,390,Normal (200-500 pb),False
b3495,uspA,3640545,+,b4791,yriA,3640611,-,66,Cercano (50-100 pb),False
b4791,yriA,3640686,-,b4792,yriB,3640642,-,-44,Solapado,True
b4792,yriB,3640696,-,b3496,dtpB,3640861,+,165,Moderado (100-200 pb),False
b3496,dtpB,3642331,+,b3497,rsmJ,3642379,-,48,Muy cercano (< 50 pb),False
b3497,rsmJ,3643132,-,b3498,prlC,3643139,-,7,Muy cercano (< 50 pb),True
b3498,prlC,3645182,-,b3499,rlmJ,3645384,+,202,Normal (200-500 pb),False
b3499,rlmJ,3646227,+,b3500,gor,3646298,+,71,Cercano (50-100 pb),True
b3500,gor,3647651,+,b4613,dinQ,3647704,-,53,Cercano (50-100 pb),False
b4613,dinQ,3647788,-,b3501,arsR,3648527,+,739,Grande (> 500 pb),False
b3501,arsR,3648881,+,b3502,arsB,3648934,+,53,Cercano (50-100 pb),True
b3502,arsB,3650224,+,b3503,arsC,3650236,+,12,Muy cercano (< 50 pb),True
b3503,arsC,3650662,+,b3504,yhiS,3651290,+,628,Grande (> 500 pb),True
b3504,yhiS,3653713,+,b3505,insH11,3652181,-,-1532,Solapado,False
b3505,insH11,3653162,-,b3506,slp,3653960,+,798,Grande (> 500 pb),False
b3506,slp,3654527,+,b3507,dctR,3654682,+,155,Moderado (100-200 pb),True
b3507,dctR,3655213,+,b3508,yhiD,3655254,-,41,Muy cercano (< 50 pb),False
b3508,yhiD,3655902,-,b3509,hdeB,3655965,-,63,Cercano (50-100 pb),True
b3509,hdeB,3656292,-,b3510,hdeA,3656407,-,115,Moderado (100-200 pb),True
b3510,hdeA,3656740,-,b3511,hdeD,3656994,+,254,Normal (200-500 pb),False
b3511,hdeD,3657567,+,b3512,gadE,3658365,+,798,Grande (> 500 pb),True
b3512,gadE,3658893,+,b3513,mdtE,3659231,+,338,Normal (200-500 pb),True
b3513,mdtE,3660389,+,b3514,mdtF,3660413,+,24,Muy cercano (< 50 pb),True
b3514,mdtF,3663527,+,b3515,gadW,3663889,-,362,Normal (200-500 pb),False
b3515,gadW,3664618,-,b3516,gadX,3664985,-,367,Normal (200-500 pb),True
b3516,gadX,3665810,-,b3517,gadA,3666179,-,369,Normal (200-500 pb),True
b3517,gadA,3667580,-,b3518,ccp,3667790,-,210,Normal (200-500 pb),True
b3518,ccp,3669188,-,b3519,treF,3669591,+,403,Normal (200-500 pb),False
b3519,treF,3671241,+,b3520,yhjB,3671291,-,50,Cercano (50-100 pb),False
b3520,yhjB,3671894,-,b3521,rcdB,3672413,+,519,Grande (> 500 pb),False
b3521,rcdB,3673313,+,b3522,yhjD,3673361,+,48,Muy cercano (< 50 pb),True
b3522,yhjD,3674375,+,b3523,yhjE,3674785,+,410,Normal (200-500 pb),True
b3523,yhjE,3676108,+,b3524,yhjG,3676289,-,181,Moderado (100-200 pb),False
b3524,yhjG,3678350,-,b3525,pdeH,3678419,-,69,Cercano (50-100 pb),True
b3525,pdeH,3679187,-,b3526,kdgK,3679418,+,231,Normal (200-500 pb),False
b3526,kdgK,3680348,+,b3527,yhjJ,3680443,-,95,Cercano (50-100 pb),False
b3527,yhjJ,3681940,-,b3528,dctA,3682160,-,220,Normal (200-500 pb),True
b3528,dctA,3683447,-,b3529,pdeK,3683629,-,182,Moderado (100-200 pb),True
b3529,pdeK,3685618,-,b3530,bcsC,3685699,-,81,Cercano (50-100 pb),True
b3530,bcsC,3689173,-,b3531,bcsZ,3689154,-,-19,Solapado,True
b3531,bcsZ,3690261,-,b3532,bcsB,3690267,-,6,Muy cercano (< 50 pb),True
b3532,bcsB,3692607,-,b3533,bcsA,3692617,-,10,Muy cercano (< 50 pb),True
b3533,bcsA,3695236,-,b3535,yhjR,3695996,-,760,Grande (> 500 pb),True
b3535,yhjR,3696185,-,b3536,bcsE,3696457,+,272,Normal (200-500 pb),False
b3536,bcsE,3698029,+,b3537,bcsF,3698025,+,-4,Solapado,True
b3537,bcsF,3698217,+,b3538,bcsG,3698213,+,-4,Solapado,True
b3538,bcsG,3699893,+,b4453,ldrD,3699979,-,86,Cercano (50-100 pb),False
