locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
b3336,bfr,3466248,3466725,477,159,-,43.19,bacterioferritin,NP_417795.1
b3337,bfd,3466796,3466991,195,65,-,46.15,bacterioferritin-associated ferredoxin,NP_417796.1
b3338,chiA,3467159,3469853,2694,898,-,50.37,endochitinase,NP_417797.1
b3339,tufA,3470144,3471329,1185,395,-,53.25,translation elongation factor Tu 1,NP_417798.1
b3340,fusA,3471399,3473514,2115,705,-,50.83,elongation factor G,NP_417799.1
b3341,rpsG,3473541,3474081,540,180,-,50.19,30S ribosomal subunit protein S7,NP_417800.1
b3342,rpsL,3474177,3474552,375,125,-,53.33,30S ribosomal subunit protein S12,NP_417801.1
b3343,tusB,3474677,3474965,288,96,-,50.35,sulfurtransferase complex subunit TusB,NP_417802.1
b3344,tusC,3474972,3475332,360,120,-,50.28,sulfurtransferase complex subunit TusC,NP_417803.1
b3345,tusD,3475331,3475718,387,129,-,55.3,sulfurtransferase complex subunit TusD,NP_417804.1
b3346,yheO,3475717,3476440,723,241,-,47.3,DNA-binding transcriptional regulator YheO,NP_417805.4
b3347,fkpA,3476606,3477419,813,271,-,48.22,peptidyl-prolyl cis-trans isomerase/OMP chaperone FkpA,NP_417806.1
b3348,slyX,3477639,3477858,219,73,+,52.97,protein SlyX,NP_417807.1
b3349,slyD,3477906,3478497,591,197,-,55.33,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,NP_417808.1
b4551,yheV,3478591,3478792,201,67,-,48.26,DUF2387 domain-containing protein YheV,YP_588468.1
b3350,kefB,3478801,3480607,1806,602,-,54.76,K(+) : H(+) antiporter KefB,NP_417809.1
b3351,kefG,3480606,3481161,555,185,-,56.58,glutathione-regulated potassium-efflux system ancillary protein KefG,NP_417810.1
b3352,yheS,3481288,3483202,1914,638,+,55.33,putative ATP-binding protein YheS,NP_417811.1
b3353,yheT,3483201,3484224,1023,341,+,54.25,putative hydrolase YheT,NP_417812.1
b3354,yheU,3484217,3484436,219,73,+,49.77,PF06794 family protein YheU,NP_417813.1
b3355,prkB,3484489,3485359,870,290,+,53.22,putative phosphoribulokinase,NP_417814.1
b3356,yhfA,3485413,3485818,405,135,-,51.6,OsmC family protein YhfA,NP_417815.1
b3357,crp,3486119,3486752,633,211,+,49.45,DNA-binding transcriptional dual regulator CRP,NP_417816.1
b3358,yhfK,3486790,3488893,2103,701,+,52.78,putative transporter YhfK,NP_417817.2
b3359,argD,3488959,3490180,1221,407,-,54.55,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,NP_417818.1
b4820,yrfJ,3490131,3490185,54,18,-,42.59,protein YrfJ,YP_010283917.1
b3360,pabA,3490265,3490829,564,188,-,53.37,aminodeoxychorismate synthase subunit 2,NP_417819.1
b3361,fic,3490860,3491463,603,201,-,53.07,putative adenosine monophosphate--protein transferase Fic,NP_417820.1
b3362,yhfG,3491452,3491620,168,56,-,51.19,DUF2559 domain-containing protein YhfG,NP_417821.1
b3363,ppiA,3491724,3492297,573,191,-,51.13,peptidyl-prolyl cis-trans isomerase A,NP_417822.1
b3364,tsgA,3492567,3493749,1182,394,+,51.86,putative transporter TsgA,NP_417823.1
b3365,nirB,3494010,3496554,2544,848,+,54.28,nitrite reductase (NADH) large subunit,NP_417824.1
b3366,nirD,3496550,3496877,327,109,+,55.96,nitrite reductase (NADH) small subunit,NP_417825.1
b3367,nirC,3497002,3497809,807,269,+,54.89,nitrite transporter NirC,YP_026212.2
b3368,cysG,3497827,3499201,1374,458,+,54.66,siroheme synthase,NP_417827.1
b3369,yhfL,3499447,3499615,168,56,+,42.26,DUF4223 domain-containing lipoprotein YhfL,NP_417828.1
b3370,frlA,3499909,3501247,1338,446,+,54.63,fructoselysine/psicoselysine transporter,NP_417829.2
b3371,frlB,3501267,3502290,1023,341,+,54.45,fructoselysine 6-phosphate deglycase,NP_417830.4
b4474,frlC,3502339,3503170,831,277,+,54.87,fructoselysine 3-epimerase,YP_026213.1
b3374,frlD,3503166,3503952,786,262,+,57.38,fructoselysine 6-kinase,NP_417833.1
b3375,frlR,3504051,3504783,732,244,+,50.96,DNA-binding transcriptional regulator FrlR,NP_417834.6
b3376,yhfS,3504934,3506020,1086,362,-,56.91,putative aminotransferase YhfS,NP_417835.1
b3377,yhfT,3506031,3507336,1305,435,-,53.03,uncharacterized protein YhfT,NP_417836.1
b3378,yhfU,3507347,3507701,354,118,-,47.46,DUF2620 domain-containing protein YhfU,NP_417837.2
b3379,php,3507711,3508590,879,293,-,53.01,putative hydrolase,NP_417838.1
b3380,yhfW,3508586,3509813,1227,409,-,54.12,putative mutase YhfW,NP_417839.1
b3381,yhfX,3509812,3510976,1164,388,-,54.55,putative PLP-binding protein YhfX,NP_417840.1
b3382,yhfY,3511059,3511422,363,121,-,51.52,PRD domain-containing protein YhfY,NP_417841.2
b3383,yhfZ,3511438,3512344,906,302,-,52.43,putative DNA-binding transcriptional regulator YhfZ,YP_026214.1
b3384,trpS,3512633,3513638,1005,335,-,52.04,tryptophan--tRNA ligase,NP_417843.1
b3385,gph,3513630,3514389,759,253,-,52.83,phosphoglycolate phosphatase,NP_417844.1
b3386,rpe,3514381,3515059,678,226,-,51.03,ribulose-phosphate 3-epimerase,NP_417845.1
b3387,dam,3515076,3515913,837,279,-,49.58,DNA adenine methyltransferase,NP_417846.1
b3388,damX,3516019,3517306,1287,429,-,54.55,cell division protein DamX,NP_417847.1
b3389,aroB,3517397,3518486,1089,363,-,54.18,3-dehydroquinate synthase,NP_417848.1
b3390,aroK,3518542,3519064,522,174,-,49.23,shikimate kinase 1,YP_026215.2
b3391,hofQ,3519464,3520703,1239,413,-,54.48,DNA utilization protein HofQ,NP_417850.1
b3392,hofP,3520614,3521019,405,135,-,52.35,DNA utilization protein HofP,NP_417851.4
b3393,hofO,3521008,3521449,441,147,-,54.65,DNA utilization protein HofO,NP_417852.1
b3394,hofN,3521432,3521972,540,180,-,55.37,DNA utilization protein HofN,NP_417853.1
b3395,hofM,3521971,3522751,780,260,-,57.69,DNA utilization protein HofM,NP_417854.4
b3396,mrcA,3522870,3525423,2553,851,+,55.54,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,NP_417855.4
b3397,nudE,3525588,3526149,561,187,-,50.8,ADP-sugar diphosphatase NudE,NP_417856.1
b3398,igaA,3526468,3528604,2136,712,+,52.76,inner membrane protein involved in phosphorelay system,NP_417857.1
b3399,yrfG,3528668,3529337,669,223,+,51.57,purine nucleotidase,NP_417858.4
b3400,hslR,3529347,3529749,402,134,+,53.48,heat shock protein Hsp15,NP_417859.1
b3401,hslO,3529773,3530652,879,293,+,52.9,molecular chaperone Hsp33,NP_417860.2
b3402,yhgE,3530714,3532439,1725,575,-,50.09,putative transport protein YhgE,NP_417861.1
b3403,pck,3532817,3534440,1623,541,+,53.6,phosphoenolpyruvate carboxykinase (ATP),NP_417862.1
b3404,envZ,3534515,3535868,1353,451,-,57.06,sensor histidine kinase EnvZ,NP_417863.1
b3405,ompR,3535864,3536584,720,240,-,55.14,DNA-binding transcriptional dual regulator OmpR,NP_417864.1
b3406,greB,3536811,3537288,477,159,+,49.9,transcription elongation factor GreB,YP_026216.2
b3407,yhgF,3537384,3539706,2322,774,+,56.85,RNA-binding protein YhgF,NP_417866.4
b3408,feoA,3540162,3540390,228,76,+,48.68,Fe(2(+)) transport protein A,NP_417867.1
b3409,feoB,3540406,3542728,2322,774,+,54.74,Fe(2(+)) transporter FeoB,NP_417868.1
b3410,feoC,3542727,3542964,237,79,+,54.85,Fe(2(+)) transport protein FeoC,NP_417869.1
b3411,rpnA,3543166,3544045,879,293,+,47.55,recombination-promoting nuclease RpnA,NP_417870.1
b3412,bioH,3544073,3544844,771,257,-,56.16,pimeloyl-acyl carrier protein methyl ester esterase,NP_417871.1
b3413,yhgH,3544881,3545565,684,228,+,55.99,DNA utilization protein YhgH,NP_417872.2
b3414,nfuA,3545623,3546199,576,192,+,53.3,iron-sulfur cluster carrier protein NfuA,NP_417873.1
b3415,gntT,3546558,3547875,1317,439,+,53.38,high-affinity gluconate transporter,YP_026217.1
b3416,malQ,3547985,3550070,2085,695,-,55.16,4-alpha-glucanotransferase,NP_417875.1
b3417,malP,3550079,3552473,2394,798,-,52.3,maltodextrin phosphorylase,YP_026218.1
b3418,malT,3553084,3555790,2706,902,+,54.1,DNA-binding transcriptional activator MalT,NP_417877.1
b4475,rtcA,3555832,3556849,1017,339,-,59.69,RNA 3'-terminal phosphate cyclase,YP_026219.1
b3421,rtcB,3556852,3558079,1227,409,-,50.94,RNA-splicing ligase,NP_417879.1
b3422,rtcR,3558267,3559866,1599,533,+,55.78,DNA-binding transcriptional activator RtcR,NP_417880.1
b3424,glpG,3560621,3561452,831,277,-,54.15,rhomboid protease GlpG,YP_026220.1
b3425,glpE,3561496,3561823,327,109,-,53.52,thiosulfate sulfurtransferase GlpE,NP_417883.1
b3426,glpD,3562012,3563518,1506,502,+,55.05,aerobic glycerol 3-phosphate dehydrogenase,NP_417884.1
b3427,yzgL,3563723,3564005,282,94,-,46.1,putative uncharacterized protein YzgL,YP_009518819.1
b3428,glgP,3564133,3566581,2448,816,-,50.98,glycogen phosphorylase,NP_417886.1
b3429,glgA,3566599,3568033,1434,478,-,54.95,glycogen synthase,NP_417887.1
b3430,glgC,3568032,3569328,1296,432,-,52.62,glucose-1-phosphate adenylyltransferase,NP_417888.1
b3431,glgX,3569345,3571319,1974,658,-,54.36,"limit dextrin alpha-1,6-glucohydrolase",NP_417889.1
b3432,glgB,3571315,3573502,2187,729,-,53.27,"1,4-alpha-glucan branching enzyme",NP_417890.1
b4788,yhgO,3573659,3573701,42,14,-,33.33,protein YhgO,YP_010051201.1
b4789,yhgP,3573678,3573708,30,10,-,33.33,protein YhgP,YP_010051202.1
b3433,asd,3573774,3574878,1104,368,-,54.17,aspartate-semialdehyde dehydrogenase,NP_417891.1
b3434,yhgN,3575070,3575664,594,198,+,50.0,MarC family putative inner membrane protein YhgN,NP_417892.1
b4476,gntU,3575720,3577061,1341,447,-,55.03,low-affinity gluconate transporter,YP_026221.1
b3437,gntK,3577064,3577592,528,176,-,49.62,"D-gluconate kinase, thermostable",NP_417894.2
b3438,gntR,3577730,3578726,996,332,-,54.42,DNA-binding transcriptional repressor GntR,YP_026222.1
b3439,yhhW,3578949,3579645,696,232,-,52.3,"quercetin 2,3-dioxygenase",NP_417896.1
b3440,yhhX,3579767,3580805,1038,346,-,50.77,putative oxidoreductase YhhX,NP_417897.1
b3441,yhhY,3581137,3581626,489,163,+,51.74,N-acetyltransferase YhhY,NP_417898.1
b3442,yhhZ,3581862,3583041,1179,393,+,34.01,putative endonuclease YhhZ,NP_417899.1
b3443,yrhA,3583037,3584309,1272,424,+,28.48,putative uncharacterized protein YrhA,
b3444,insA6,3583482,3583758,276,92,+,52.9,IS1 protein InsA,NP_417901.1
b3445,insB6,3583676,3584180,504,168,+,54.56,IS1 protein InsB,NP_417902.1
b4612,yrhD,3584403,3584559,156,52,+,32.69,uncharacterized protein YrhD,YP_009518820.1
b3446,yrhB,3584758,3585043,285,95,+,45.61,putative heat shock chaperone,NP_417903.1
b3447,ggt,3585080,3586823,1743,581,-,55.02,glutathione hydrolase proenzyme,NP_417904.1
b3448,yhhA,3586942,3587383,441,147,+,51.47,DUF2756 domain-containing protein YhhA,NP_417905.1
b3449,ugpQ,3587369,3588113,744,248,-,56.45,glycerophosphodiester phosphodiesterase UgpQ,NP_417906.1
b3450,ugpC,3588109,3589180,1071,357,-,57.7,sn-glycerol 3-phosphate ABC transporter ATP binding subunit,NP_417907.2
b3451,ugpE,3589181,3590027,846,282,-,54.37,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE,NP_417908.1
b3452,ugpA,3590023,3590911,888,296,-,55.86,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA,NP_417909.1
b3453,ugpB,3591008,3592325,1317,439,-,53.68,sn-glycerol 3-phosphate ABC transporter periplasmic binding protein,NP_417910.1
b3454,livF,3592723,3593437,714,238,-,56.72,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF,NP_417911.4
b3455,livG,3593438,3594206,768,256,-,55.21,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG,NP_417912.1
b3456,livM,3594202,3595480,1278,426,-,56.57,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM,NP_417913.1
b3457,livH,3595476,3596403,927,309,-,56.2,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivH,NP_417914.1
b3458,livK,3596450,3597560,1110,370,-,54.14,L-leucine/L-phenylalanine ABC transporter periplasmic binding protein,NP_417915.1
b3459,panZ,3597983,3598367,384,128,+,56.51,PanD maturation factor,NP_417916.1
b3460,livJ,3598554,3599658,1104,368,-,54.44,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,YP_026223.1
b3461,rpoH,3599928,3600783,855,285,-,54.15,RNA polymerase sigma factor RpoH,NP_417918.1
b3462,ftsX,3601027,3602086,1059,353,-,53.07,cell division protein FtsX,NP_417919.1
b3463,ftsE,3602078,3602747,669,223,-,56.35,cell division protein FtsE,NP_417920.1
b3464,ftsY,3602749,3604243,1494,498,-,53.48,signal recognition particle receptor,NP_417921.1
b3465,rsmD,3604392,3604989,597,199,+,53.94,16S rRNA m(2)G966 methyltransferase,NP_417922.1
b3466,yhhL,3604978,3605248,270,90,+,45.56,DUF1145 domain-containing protein YhhL,NP_417923.1
b3467,yhhM,3605250,3605610,360,120,-,51.11,DUF2500 domain-containing protein YhhM,NP_417924.1
b3468,yhhN,3605750,3606377,627,209,+,56.62,PF07947 family protein YhhN,NP_417925.1
b3469,zntA,3606450,3608649,2199,733,+,58.25,Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase,NP_417926.1
b3470,tusA,3608750,3608996,246,82,-,53.66,sulfur transfer protein TusA,NP_417927.1
b3471,yhhQ,3609216,3609882,666,222,+,50.75,queuosine precursor transporter,NP_417928.1
b3472,dcrB,3609954,3610512,558,186,+,52.15,periplasmic bacteriophage sensitivity protein DcrB,NP_417929.4
b3473,yhhS,3610515,3611733,1218,406,-,56.73,putative transporter YhhS,NP_417930.2
b3474,yhhT,3611864,3612914,1050,350,+,51.43,putative transporter YhhT,NP_417931.4
b3475,acpT,3612968,3613556,588,196,+,56.46,holo-[acyl carrier protein] synthase 2,NP_417932.1
b3476,nikA,3613666,3615241,1575,525,+,53.33,Ni(2(+)) ABC transporter periplasmic binding protein,NP_417933.1
b3477,nikB,3615240,3616185,945,315,+,58.41,Ni(2(+)) ABC transporter membrane subunit NikB,NP_417934.1
b3478,nikC,3616181,3617015,834,278,+,60.91,Ni(2(+)) ABC transporter membrane subunit NikC,NP_417935.1
b3479,nikD,3617014,3617779,765,255,+,59.22,Ni(2(+)) ABC transporter ATP binding subunit NikD,NP_417936.1
b3480,nikE,3617775,3618582,807,269,+,56.26,Ni(2(+)) ABC transporter ATP binding subunit NikE,NP_417937.1
b3481,nikR,3618587,3618989,402,134,+,57.21,DNA-binding transcriptional repressor NikR,NP_417938.1
b3482,rhsB,3619191,3623427,4236,1412,+,58.81,rhs element protein RhsB,YP_026224.1
b3483,yhhH,3623398,3623782,384,128,+,33.33,PF15631 family protein YhhH,NP_417940.2
b3484,yhhI,3624377,3625514,1137,379,+,41.51,putative transposase,NP_417941.1
b3485,yhhJ,3625678,3626803,1125,375,-,54.67,ABC transporter family protein YhhJ,NP_417942.6
b3486,rbbA,3626802,3629538,2736,912,-,56.73,ribosome-associated ATPase,YP_026225.1
b3487,yhiI,3629534,3630602,1068,356,-,58.24,putative membrane fusion protein YhiI,NP_417944.1
b4790,yhiY,3630664,3630778,114,38,-,50.88,protein YhiY,YP_010051203.1
b3488,yhiJ,3630967,3632590,1623,541,-,37.46,DUF4049 domain-containing protein YhiJ,NP_417945.1
b3491,yhiM,3634840,3635893,1053,351,+,47.1,inner membrane protein YhiM,NP_417948.4
b3492,yhiN,3636207,3637410,1203,401,-,55.11,putative oxidoreductase YhiN,NP_417949.1
b3493,pitA,3637641,3639141,1500,500,+,54.07,metal phosphate:H(+) symporter PitA,NP_417950.1
b3494,uspB,3639384,3639720,336,112,-,47.02,universal stress protein B,NP_417951.1
b3495,uspA,3640110,3640545,435,145,+,49.2,universal stress protein A,NP_417952.1
b4791,yriA,3640611,3640686,75,25,-,46.67,protein YriA,YP_010051204.1
b4792,yriB,3640642,3640696,54,18,-,44.44,protein YriB,YP_010051205.1
b3496,dtpB,3640861,3642331,1470,490,+,51.84,dipeptide/tripeptide:H(+) symporter DtpB,NP_417953.1
b3497,rsmJ,3642379,3643132,753,251,-,58.17,16S rRNA m(2)G1516 methyltransferase,NP_417954.1
b3498,prlC,3643139,3645182,2043,681,-,54.72,oligopeptidase A,NP_417955.1
b3499,rlmJ,3645384,3646227,843,281,+,54.45,23S rRNA m(6)A2030 methyltransferase,NP_417956.1
b3500,gor,3646298,3647651,1353,451,+,53.81,glutathione reductase (NADPH),NP_417957.1
b4613,dinQ,3647704,3647788,84,28,-,46.43,membrane toxin DinQ,YP_001165328.2
b3501,arsR,3648527,3648881,354,118,+,50.85,DNA-binding transcriptional repressor ArsR,NP_417958.1
b3502,arsB,3648934,3650224,1290,430,+,53.95,arsenite/antimonite:H(+) antiporter,NP_417959.4
b3503,arsC,3650236,3650662,426,142,+,51.88,arsenate reductase,NP_417960.1
b3504,yhiS,3651290,3653713,2423,807,+,33.91,putative uncharacterized protein YhiS,
b3505,insH11,3652181,3653162,981,327,-,55.05,IS5 transposase and trans-activator,NP_417685.2
b3506,slp,3653960,3654527,567,189,+,45.86,starvation lipoprotein,NP_417963.4
b3507,dctR,3654682,3655213,531,177,+,39.74,putative DNA-binding transcriptional regulator DctR,NP_417964.1
b3508,yhiD,3655254,3655902,648,216,-,45.52,inner membrane protein YhiD,NP_417965.1
b3509,hdeB,3655965,3656292,327,109,-,40.06,periplasmic acid stress chaperone HdeB,NP_417966.4
b3510,hdeA,3656407,3656740,333,111,-,42.94,periplasmic acid stress chaperone HdeA,NP_417967.1
b3511,hdeD,3656994,3657567,573,191,+,46.6,acid-resistance membrane protein,NP_417968.1
b3512,gadE,3658365,3658893,528,176,+,32.95,DNA-binding transcriptional activator GadE,NP_417969.1
b3513,mdtE,3659231,3660389,1158,386,+,54.58,multidrug efflux pump membrane fusion protein MdtE,NP_417970.1
b3514,mdtF,3660413,3663527,3114,1038,+,53.02,multidrug efflux pump RND permease MdtF,NP_417971.1
b3515,gadW,3663889,3664618,729,243,-,41.84,DNA-binding transcriptional dual regulator GadW,NP_417972.1
b3516,gadX,3664985,3665810,825,275,-,40.97,DNA-binding transcriptional dual regulator GadX,NP_417973.1
b3517,gadA,3666179,3667580,1401,467,-,53.96,glutamate decarboxylase A,NP_417974.1
b3518,ccp,3667790,3669188,1398,466,-,48.43,cytochrome c peroxidase,NP_417975.1
b3519,treF,3669591,3671241,1650,550,+,53.94,cytoplasmic trehalase,NP_417976.1
b3520,yhjB,3671291,3671894,603,201,-,47.76,putative DNA-binding transcriptional regulator YhjB,NP_417977.1
b3521,rcdB,3672413,3673313,900,300,+,53.33,putative DNA-binding transcriptional regulator YhjC,NP_417978.2
b3522,yhjD,3673361,3674375,1014,338,+,52.66,putative transporter YhjD,NP_417979.1
b3523,yhjE,3674785,3676108,1323,441,+,55.63,putative transporter YhjE,NP_417980.1
b3524,yhjG,3676289,3678350,2061,687,-,53.23,AsmA family protein YhjG,NP_417981.2
b3525,pdeH,3678419,3679187,768,256,-,52.73,cyclic di-GMP phosphodiesterase PdeH,NP_417982.2
b3526,kdgK,3679418,3680348,930,310,+,57.1,2-dehydro-3-deoxygluconokinase,NP_417983.2
b3527,yhjJ,3680443,3681940,1497,499,-,53.44,peptidase M16 family protein YhjJ,NP_417984.1
b3528,dctA,3682160,3683447,1287,429,-,51.67,C4 dicarboxylate/orotate:H(+) symporter,NP_417985.1
b3529,pdeK,3683629,3685618,1989,663,-,52.54,c-di-GMP phosphodiesterase PdeK,NP_417986.4
b3530,bcsC,3685699,3689173,3474,1158,-,57.11,cellulose synthase outer membrane channel,YP_026226.4
b3531,bcsZ,3689154,3690261,1107,369,-,54.74,"endo-1,4-D-glucanase",NP_417988.1
b3532,bcsB,3690267,3692607,2340,780,-,54.91,cellulose synthase periplasmic subunit,NP_417989.1
b3533,bcsA,3692617,3695236,2619,873,-,55.36,cellulose synthase catalytic subunit,NP_417990.4
b3535,yhjR,3695996,3696185,189,63,-,46.03,PF10945 family protein YhjR,NP_417992.1
b3536,bcsE,3696457,3698029,1572,524,+,48.85,c-di-GMP-binding protein BcsE,NP_417993.1
b3537,bcsF,3698025,3698217,192,64,+,48.44,putative cellulose biosynthesis protein BcsF,NP_417994.2
b3538,bcsG,3698213,3699893,1680,560,+,52.68,cellulose phosphoethanolamine transferase,NP_417995.1
b4453,ldrD,3699979,3700087,108,36,-,52.78,small toxic polypeptide LdrD,YP_026227.1
b3539,yhjV,3700562,3701834,1272,424,+,45.44,putative transporter YhjV,NP_417996.1
b3540,dppF,3701863,3702868,1005,335,-,56.12,dipeptide ABC transporter ATP binding subunit DppF,NP_417997.1
b3541,dppD,3702864,3703848,984,328,-,56.71,dipeptide ABC transporter ATP binding subunit DppD,NP_417998.1
b3542,dppC,3703858,3704761,903,301,-,59.03,dipeptide ABC transporter membrane subunit DppC,NP_417999.1
b3543,dppB,3704770,3705790,1020,340,-,56.47,dipeptide ABC transporter membrane subunit DppB,NP_418000.1
b3544,dppA,3706097,3707705,1608,536,-,51.55,dipeptide ABC transporter periplasmic binding protein,NP_418001.1
b3546,eptB,3708783,3710475,1692,564,-,50.41,phosphoethanolamine transferase EptB,NP_418002.2
b3547,yhjX,3710798,3712007,1209,403,-,51.2,putative transporter YhjX,NP_418003.1
b3548,yhjY,3712235,3712934,699,233,-,50.21,putative outer membrane protein YhjY,NP_418004.4
b3549,tag,3713091,3713655,564,188,+,49.82,"3-methyl-adenine DNA glycosylase I, constitutive",NP_418005.1
b3550,yiaC,3713651,3714092,441,147,+,52.15,peptidyl-lysine N-acetyltransferase YiaC,NP_418006.1
b3551,bisC,3714060,3716394,2334,778,-,54.41,biotin sulfoxide reductase,NP_418007.3
b3552,yiaD,3716546,3717206,660,220,+,57.88,PF13488 family lipoprotein YiaD,YP_026228.1
b3553,ghrB,3717309,3718284,975,325,+,52.0,glyoxylate reductase,NP_418009.2
b3554,yiaF,3718333,3719044,711,237,-,50.49,DUF3053 domain-containing protein YiaF,NP_418010.2
b3555,yiaG,3719477,3719768,291,97,+,43.99,putative DNA-binding transcriptional regulator YiaG,NP_418011.1
b3556,cspA,3720048,3720261,213,71,+,48.36,cold shock protein CspA,NP_418012.1
b4793,ysaE,3720399,3720471,72,24,+,47.22,protein YsaE,YP_010051206.1
b4455,hokA,3720447,3720600,153,51,-,35.29,small toxic polypeptide,YP_026229.1
b3557,insJ,3720679,3721201,522,174,+,46.17,insertion element IS150 protein InsA,NP_418014.1
b3558,insK,3721197,3722049,852,284,+,42.84,IS150 conserved protein InsB,NP_418015.1
b3559,glyS,3722327,3724397,2070,690,-,55.41,glycine--tRNA ligase,NP_418016.1
b3560,glyQ,3724406,3725318,912,304,-,56.14,glycine--tRNA ligase subunit alpha,NP_418017.1
b4553,ysaB,3725412,3725712,300,100,-,47.67,putative lipoprotein YsaB,YP_588469.1
b3561,wecH,3725886,3726882,996,332,+,46.79,O-acetyltransferase WecH,NP_418018.1
b3562,yiaA,3726923,3727361,438,146,-,41.1,PF05360 family inner membrane protein YiaA,NP_418019.4
b3563,yiaB,3727406,3727748,342,114,-,41.52,PF05360 family inner membrane protein YiaB,NP_418020.2
b3564,xylB,3727916,3729371,1455,485,-,54.78,xylulokinase,NP_418021.1
b3565,xylA,3729442,3730765,1323,441,-,50.87,xylose isomerase,NP_418022.1
b3566,xylF,3731130,3732123,993,331,+,44.01,xylose ABC transporter periplasmic binding protein,NP_418023.1
b3567,xylG,3732200,3733742,1542,514,+,47.08,xylose ABC transporter ATP binding subunit,NP_418024.1
b3568,xylH,3733719,3734901,1182,394,+,53.89,xylose ABC transporter membrane subunit,NP_418025.1
b3569,xylR,3734978,3736157,1179,393,+,48.77,DNA-binding transcriptional dual regulator XylR,NP_418026.1
b3570,bax,3736352,3737177,825,275,-,48.24,putative glycoside hydrolase Bax,YP_026230.1
b4794,baxL,3737176,3737203,27,9,-,44.44,putative translational regulatory protein BaxL,YP_010051207.1
b3571,malS,3737496,3739527,2031,677,+,52.83,alpha-amylase,NP_418028.1
b3572,avtA,3739704,3740958,1254,418,+,52.15,valine--pyruvate aminotransferase,YP_026231.1
b3573,ysaA,3741108,3741582,474,158,-,53.59,putative electron transport protein YsaA,NP_418030.1
b3574,plaR,3741683,3742532,849,283,-,52.18,DNA-binding transcriptional repressor PlaR,NP_418031.1
b3575,yiaK,3742732,3743731,999,333,+,53.05,"2,3-diketo-L-gulonate reductase",NP_418032.1
b3576,yiaL,3743742,3744210,468,156,+,45.3,DUF386 domain-containing protein YiaL,NP_418033.1
b3577,yiaM,3744327,3744801,474,158,+,44.09,"2,3-diketo-L-gulonate:Na(+) symporter - membrane subunit",NP_418034.1
b3578,yiaN,3744803,3746081,1278,426,+,50.86,"2,3-diketo-L-gulonate:Na(+) symporter - membrane subunit",YP_026232.1
b3579,yiaO,3746093,3747080,987,329,+,51.17,"2,3-diketo-L-gulonate:Na(+) symporter - periplasmic binding protein",NP_418036.1
b3580,lyxK,3747083,3748580,1497,499,+,57.45,L-xylulose kinase,NP_418037.1
b3581,sgbH,3748576,3749239,663,221,+,59.43,3-keto-L-gulonate-6-phosphate decarboxylase SgbH,NP_418038.1
b3582,sgbU,3749231,3750092,861,287,+,55.75,putative L-xylulose 5-phosphate 3-epimerase,NP_418039.2
b3583,sgbE,3750085,3750781,696,232,+,57.33,L-ribulose-5-phosphate 4-epimerase SgbE,NP_418040.1
b3584,yiaT,3751127,3751868,741,247,-,48.72,outer membrane protein YiaT,NP_418041.1
b3585,yiaU,3751991,3752966,975,325,+,47.69,DNA-binding transcriptional activator YiaU,NP_418042.1
b3586,yiaV,3752962,3754099,1137,379,-,50.66,putative membrane fusion protein YiaV,NP_418043.1
b3587,yiaW,3754104,3754428,324,108,-,46.6,DUF3302 domain-containing protein YiaW,NP_418044.1
b3588,aldB,3754972,3756511,1539,513,-,54.78,aldehyde dehydrogenase B,NP_418045.4
b3589,yiaY,3756675,3757827,1152,384,-,50.52,L-threonine dehydrogenase,YP_026233.1
b3590,selB,3758016,3759861,1845,615,-,56.37,selenocysteyl-tRNA-specific translation elongation factor,NP_418047.1
b3591,selA,3759857,3761249,1392,464,-,56.03,selenocysteine synthase,NP_418048.1
b3592,yibF,3761346,3761955,609,203,-,52.71,glutathione transferase-like protein YibF,NP_418049.1
b3593,rhsA,3762182,3766316,4134,1378,+,59.53,rhs element protein RhsA,NP_418050.1
b3594,yibA,3766336,3767179,843,281,+,33.69,putative lyase containing HEAT-repeat,NP_418051.1
b3596,yibG,3768176,3768638,462,154,+,32.25,tetratricopeptide-like domain-containing protein YibG,NP_418053.1
b4615,yibV,3769344,3769680,336,112,+,36.31,PF15596 family protein YibV,YP_009518821.1
b3597,yibH,3770242,3771379,1137,379,-,52.68,inner membrane protein YibH,NP_418054.1
b3598,yibI,3771381,3771744,363,121,-,51.52,DUF3302 domain-containing protein YibI,NP_418055.1
b3599,mtlA,3772280,3774194,1914,638,+,53.87,mannitol-specific PTS enzyme IICBA component,NP_418056.1
b3600,mtlD,3774423,3775572,1149,383,+,52.39,mannitol-1-phosphate 5-dehydrogenase,NP_418057.1
